10 ^        -4 x  5.3273075023117876,
10 ^        -3 x  1.0653982579769671,
10 ^        -3 x  1.5979388143424474,
10 ^        -3 x  2.1302882720630498,
10 ^        -3 x  2.6623820225422135,
10 ^        -3 x  3.1941549722798580,
10 ^        -3 x  3.7255415186617014,
10 ^        -3 x  4.2564755250779374,
10 ^        -3 x  4.7868902953381635,
10 ^        -3 x  5.3167185473477421,
10 ^        -3 x  5.8458923860089519,
10 ^        -3 x  6.3743432753083601,
10 ^        -3 x  6.9020020095497916,
10 ^        -3 x  7.4287986836900926,
10 ^        -3 x  7.9546626627325636,
10 ^        -3 x  8.4795225501304725,
10 ^        -3 x  9.0033061551504258,
10 ^        -3 x  9.5259404591425790,
10 ^        -2 x  1.0047351580661677,
10 ^        -2 x  1.0567464739379740,
10 ^        -2 x  1.1086204218727785,
10 ^        -2 x  1.1603493327200390,
10 ^        -2 x  1.2119254358252962,
10 ^        -2 x  1.2633408548717485,
10 ^        -2 x  1.3145876035658030,
10 ^        -2 x  1.3656575811582591,
10 ^        -2 x  1.4165425677922700,
10 ^        -2 x  1.4672342196686807,
10 ^        -2 x  1.5177240640187568,
10 ^        -2 x  1.5680034938736885,
10 ^        -2 x  1.6180637626195770,
10 ^        -2 x  1.6678959783258875,
10 ^        -2 x  1.7174910978345675,
10 ^        -2 x  1.7668399205961905,
10 ^        -2 x  1.8159330822385779,
10 ^        -2 x  1.8647610478523739,
10 ^        -2 x  1.9133141049769943,
10 ^        -2 x  1.9615823562692320,
10 ^        -2 x  2.0095557118355699,
10 ^        -2 x  2.0572238812079216,
10 ^        -2 x  2.1045763649410803,
10 ^        -2 x  2.1516024458085932,
10 ^        -2 x  2.1982911795720889,
10 ^        -2 x  2.2446313852972452,
10 ^        -2 x  2.2906116351875920,
10 ^        -2 x  2.3362202439051723,
10 ^        -2 x  2.3814452573447228,
10 ^        -2 x  2.4262744408254660,
10 ^        -2 x  2.4706952666617960,
10 ^        -2 x  2.5146949010710826,
10 ^        -2 x  2.5582601903734696,
10 ^        -2 x  2.6013776464348837,
10 ^        -2 x  2.6440334313004646,
10 ^        -2 x  2.6862133409612298,
10 ^        -2 x  2.7279027881919689,
10 ^        -2 x  2.7690867843930602,
10 ^        -2 x  2.8097499203630754,
10 ^        -2 x  2.8498763459226165,
10 ^        -2 x  2.8894497483027445,
10 ^        -2 x  2.9284533292035441,
