10 ^        -2 x  1.9243611710684251,
10 ^        -2 x  1.9010448434744362,
10 ^        -2 x  1.8777356758219171,
10 ^        -2 x  1.8544335997370218,
10 ^        -2 x  1.8311385474127540,
10 ^        -2 x  1.8078504516230767,
10 ^        -2 x  1.7845692457352870,
10 ^        -2 x  1.7612948637207908,
10 ^        -2 x  1.7380272401643971,
10 ^        -2 x  1.7147663102722478,
10 ^        -2 x  1.6915120098784866,
10 ^        -2 x  1.6682642754507662,
10 ^        -2 x  1.6450230440946825,
10 ^        -2 x  1.6217882535572216,
10 ^        -2 x  1.5985598422292957,
10 ^        -2 x  1.5753377491474420,
10 ^        -2 x  1.5521219139947503,
10 ^        -2 x  1.5289122771010821,
10 ^        -2 x  1.5057087794426391,
10 ^        -2 x  1.4825113626409343,
10 ^        -2 x  1.4593199689612163,
10 ^        -2 x  1.4361345413103917,
10 ^        -2 x  1.4129550232344899,
10 ^        -2 x  1.3897813589157096,
10 ^        -2 x  1.3666134931690832,
10 ^        -2 x  1.3434513714387952,
10 ^        -2 x  1.3202949397941841,
10 ^        -2 x  1.2971441449254604,
10 ^        -2 x  1.2739989341391645,
10 ^        -2 x  1.2508592553533938,
10 ^        -2 x  1.2277250570928194,
10 ^        -2 x  1.2045962884835164,
10 ^        -2 x  1.1814728992476270,
10 ^        -2 x  1.1583548396978765,
10 ^        -2 x  1.1352420607319578,
10 ^        -2 x  1.1121345138268024,
10 ^        -2 x  1.0890321510327523,
10 ^        -2 x  1.0659349249676461,
10 ^        -2 x  1.0428427888108329,
10 ^        -2 x  1.0197556962971263,
10 ^        -3 x  9.9667360171070766,
10 ^        -3 x  9.7359645987899110,
10 ^        -3 x  9.5052422616645847,
10 ^        -3 x  9.2745685646847268,
10 ^        -3 x  9.0439430720507817,
10 ^        -3 x  8.8133653531479549,
10 ^        -3 x  8.5828349824841687,
10 ^        -3 x  8.3523515396280902,
10 ^        -3 x  8.1219146091472896,
10 ^        -3 x  7.8915237805465814,
10 ^        -3 x  7.6611786482065964,
10 ^        -3 x  7.4308788113226298,
10 ^        -3 x  7.2006238738438046,
10 ^        -3 x  6.9704134444125890,
10 ^        -3 x  6.7402471363046996,
10 ^        -3 x  6.5101245673694225,
10 ^        -3 x  6.2800453599703792,
10 ^        -3 x  6.0500091409267624,
10 ^        -3 x  5.8200155414550650,
10 ^        -3 x  5.5900641971113215,
10 ^        -3 x  5.3601547477338812,
10 ^        -3 x  5.1302868373867284,
10 ^        -3 x  4.9004601143033641,
10 ^        -3 x  4.6706742308312624,
10 ^        -3 x  4.4409288433769115,
10 ^        -3 x  4.2112236123514505,
10 ^        -3 x  3.9815582021169083,
10 ^        -3 x  3.7519322809330522,
10 ^        -3 x  3.5223455209048533,
10 ^        -3 x  3.2927975979305701,
10 ^        -3 x  3.0632881916504577,
10 ^        -3 x  2.8338169853961020,
10 ^        -3 x  2.6043836661403828,
10 ^        -3 x  2.3749879244480655,
10 ^        -3 x  2.1456294544270229,
10 ^        -3 x  1.9163079536800850,
10 ^        -3 x  1.6870231232575175,
10 ^        -3 x  1.4577746676101260,
10 ^        -3 x  1.2285622945429847,
10 ^        -4 x  9.9938571516978609,
10 ^        -4 x  7.7024464386780880,
10 ^        -4 x  5.4113879823350117,
10 ^        -4 x  3.1206789903867467,
10 ^        -5 x  8.3031670187304510,
10 ^        -4 x -1.4597016132706767,
10 ^        -4 x -3.7493786546333384,
10 ^        -4 x -6.0387170917422724,
10 ^        -4 x -8.3277195644714320,
10 ^        -3 x -1.0616388683443783,
10 ^        -3 x -1.2904727030427939,
10 ^        -3 x -1.5192737158729097,
10 ^        -3 x -1.7480421593574329,
10 ^        -3 x -1.9767782832492300,
10 ^        -3 x -2.2054823345687468,
10 ^        -3 x -2.4341545576408829,
10 ^        -3 x -2.6627951941313273,
10 ^        -3 x -2.8914044830823613,
10 ^        -3 x -3.1199826609481361,
10 ^        -3 x -3.3485299616294299,
10 ^        -3 x -3.5770466165078933,
10 ^        -3 x -3.8055328544797874,
10 ^        -3 x -4.0339889019892232,
10 ^        -3 x -4.2624149830609072,
10 ^        -3 x -4.4908113193324015,
10 ^        -3 x -4.7191781300859039,
10 ^        -3 x -4.9475156322795540,
10 ^        -3 x -5.1758240405782746,
10 ^        -3 x -5.4041035673841517,
10 ^        -3 x -5.6323544228663612,
10 ^        -3 x -5.8605768149906497,
10 ^        -3 x -6.0887709495483738,
10 ^        -3 x -6.3169370301851059,
10 ^        -3 x -6.5450752584288118,
10 ^        -3 x -6.7731858337176080,
10 ^        -3 x -7.0012689534271026,
10 ^        -3 x -7.2293248128973280,
10 ^        -3 x -7.4573536054592713,
10 ^        -3 x -7.6853555224610068,
10 ^        -3 x -7.9133307532934390,
10 ^        -3 x -8.1412794854156605,
10 ^        -3 x -8.3692019043799310,
10 ^        -3 x -8.5970981938562836,
10 ^        -3 x -8.8249685356567636,
10 ^        -3 x -9.0528131097593063,
10 ^        -3 x -9.2806320943312581,
10 ^        -3 x -9.5084256657525485,
10 ^        -3 x -9.7361939986385156,
10 ^        -3 x -9.9639372658623941,
10 ^        -2 x -1.0191655638577467,
10 ^        -2 x -1.0419349286238891,
10 ^        -2 x -1.0647018376625197,
10 ^        -2 x -1.0874663075859468,
10 ^        -2 x -1.1102283548430214,
10 ^        -2 x -1.1329879957211927,
10 ^        -2 x -1.1557452463485339,
10 ^        -2 x -1.1785001226957379,
10 ^        -2 x -1.2012526405780838,
10 ^        -2 x -1.2240028156573740,
10 ^        -2 x -1.2467506634438436,
10 ^        -2 x -1.2694961992980410,
10 ^        -2 x -1.2922394384326813,
10 ^        -2 x -1.3149803959144727,
10 ^        -2 x -1.3377190866659162,
10 ^        -2 x -1.3604555254670783,
10 ^        -2 x -1.3831897269573391,
10 ^        -2 x -1.4059217056371142,
10 ^        -2 x -1.4286514758695515,
10 ^        -2 x -1.4513790518822037,
10 ^        -2 x -1.4741044477686766,
10 ^        -2 x -1.4968276774902534,
10 ^        -2 x -1.5195487548774955,
10 ^        -2 x -1.5422676936318204,
10 ^        -2 x -1.5649845073270570,
10 ^        -2 x -1.5876992094109780,
10 ^        -2 x -1.6104118132068113,
10 ^        -2 x -1.6331223319147285,
10 ^        -2 x -1.6558307786133133,
10 ^        -2 x -1.6785371662610082,
10 ^        -2 x -1.7012415076975411,
10 ^        -2 x -1.7239438156453311,
10 ^        -2 x -1.7466441027108749,
10 ^        -2 x -1.7693423813861129,
10 ^        -2 x -1.7920386640497770,
10 ^        -2 x -1.8147329629687181,
10 ^        -2 x -1.8374252902992161,
10 ^        -2 x -1.8601156580882704,
10 ^        -2 x -1.8828040782748734,
10 ^        -2 x -1.9054905626912652,
10 ^        -2 x -1.9281751230641713,
10 ^        -2 x -1.9508577710160229,
10 ^        -2 x -1.9735385180661602,
10 ^        -2 x -1.9962173756320187,
10 ^        -2 x -2.0188943550302998,
10 ^        -2 x -2.0415694674781242,
10 ^        -2 x -2.0642427240941702,
10 ^        -2 x -2.0869141358997958,
10 ^        -2 x -2.1095837138201457,
10 ^        -2 x -2.1322514686852424,
10 ^        -2 x -2.1549174112310636,
10 ^        -2 x -2.1775815521006035,
10 ^        -2 x -2.2002439018449206,
10 ^        -2 x -2.2229044709241706,
10 ^        -2 x -2.2455632697086255,
10 ^        -2 x -2.2682203084796790,
10 ^        -2 x -2.2908755974308381,
10 ^        -2 x -2.3135291466687014,
10 ^        -2 x -2.3361809662139238,
10 ^        -2 x -2.3588310660021691,
10 ^        -2 x -2.3814794558850487,
10 ^        -2 x -2.4041261456310488,
10 ^        -2 x -2.4267711449264441,
10 ^        -2 x -2.4494144633762006,
10 ^        -2 x -2.4720561105048647,
10 ^        -2 x -2.4946960957574425,
10 ^        -2 x -2.5173344285002652,
10 ^        -2 x -2.5399711180218452,
10 ^        -2 x -2.5626061735337193,
10 ^        -2 x -2.5852396041712815,
10 ^        -2 x -2.6078714189946047,
10 ^        -2 x -2.6305016269892517,
10 ^        -2 x -2.6531302370670753,
10 ^        -2 x -2.6757572580670083,
10 ^        -2 x -2.6983826987558431,
10 ^        -2 x -2.7210065678290005,
10 ^        -2 x -2.7436288739112900,
10 ^        -2 x -2.7662496255576584,
10 ^        -2 x -2.7888688312539301,
10 ^        -2 x -2.8114864994175374,
10 ^        -2 x -2.8341026383982413,
10 ^        -2 x -2.8567172564788429,
10 ^        -2 x -2.8793303618758860,
10 ^        -2 x -2.9019419627403508,
10 ^        -2 x -2.9245520671583380,
10 ^        -2 x -2.9471606831517451,
10 ^        -2 x -2.9697678186789336,
10 ^        -2 x -2.9923734816353877,
10 ^        -2 x -3.0149776798543647,
10 ^        -2 x -3.0375804211075377,
10 ^        -2 x -3.0601817131056290,
10 ^        -2 x -3.0827815634990369,
10 ^        -2 x -3.1053799798784536,
10 ^        -2 x -3.1279769697754760,
10 ^        -2 x -3.1505725406632085,
10 ^        -2 x -3.1731666999568581,
10 ^        -2 x -3.1957594550143229,
10 ^        -2 x -3.2183508131367725,
10 ^        -2 x -3.2409407815692211,
10 ^        -2 x -3.2635293675010944,
10 ^        -2 x -3.2861165780667888,
10 ^        -2 x -3.3087024203462235,
10 ^        -2 x -3.3312869013653869,
10 ^        -2 x -3.3538700280968747,
10 ^        -2 x -3.3764518074604228,
10 ^        -2 x -3.3990322463234334,
10 ^        -2 x -3.4216113515014937,
10 ^        -2 x -3.4441891297588896,
10 ^        -2 x -3.4667655878091126,
10 ^        -2 x -3.4893407323153601,
10 ^        -2 x -3.5119145698910307,
10 ^        -2 x -3.5344871071002125,
10 ^        -2 x -3.5570583504581660,
10 ^        -2 x -3.5796283064318014,
10 ^        -2 x -3.6021969814401496,
10 ^        -2 x -3.6247643818548282,
10 ^        -2 x -3.6473305140005011,
10 ^        -2 x -3.6698953841553340,
10 ^        -2 x -3.6924589985514426,
10 ^        -2 x -3.7150213633753373,
10 ^        -2 x -3.7375824847683617,
10 ^        -2 x -3.7601423688271255,
10 ^        -2 x -3.7827010216039337,
10 ^        -2 x -3.8052584491072092,
10 ^        -2 x -3.8278146573019116,
10 ^        -2 x -3.8503696521099504,
10 ^        -2 x -3.8729234394105935,
10 ^        -2 x -3.8954760250408715,
10 ^        -2 x -3.9180274147959764,
10 ^        -2 x -3.9405776144296560,
10 ^        -2 x -3.9631266296546043,
10 ^        -2 x -3.9856744661428465,
10 ^        -2 x -4.0082211295261201,
10 ^        -2 x -4.0307666253962515,
10 ^        -2 x -4.0533109593055282,
10 ^        -2 x -4.0758541367670665,
10 ^        -2 x -4.0983961632551758,
10 ^        -2 x -4.1209370442057175,
10 ^        -2 x -4.1434767850164612,
10 ^        -2 x -4.1660153910474355,
10 ^        -2 x -4.1885528676212759,
10 ^        -2 x -4.2110892200235680,
10 ^        -2 x -4.2336244535031873,
10 ^        -2 x -4.2561585732726350,
10 ^        -2 x -4.2786915845083697,
10 ^        -2 x -4.3012234923511360,
10 ^        -2 x -4.3237543019062891,
10 ^        -2 x -4.3462840182441155,
10 ^        -2 x -4.3688126464001504,
10 ^        -2 x -4.3913401913754917,
10 ^        -2 x -4.4138666581371102,
10 ^        -2 x -4.4363920516181565,
10 ^        -2 x -4.4589163767182646,
10 ^        -2 x -4.4814396383038515,
10 ^        -2 x -4.5039618412084149,
10 ^        -2 x -4.5264829902328260,
10 ^        -2 x -4.5490030901456200,
10 ^        -2 x -4.5715221456832833,
10 ^        -2 x -4.5940401615505375,
10 ^        -2 x -4.6165571424206202,
10 ^        -2 x -4.6390730929355628,
10 ^        -2 x -4.6615880177064654,
10 ^        -2 x -4.6841019213137683,
10 ^        -2 x -4.7066148083075213,
10 ^        -2 x -4.7291266832076491,
10 ^        -2 x -4.7516375505042150,
10 ^        -2 x -4.7741474146576805,
10 ^        -2 x -4.7966562800991633,
10 ^        -2 x -4.8191641512306915,
10 ^        -2 x -4.8416710324254557,
10 ^        -2 x -4.8641769280280586,
10 ^        -2 x -4.8866818423547609,
10 ^        -2 x -4.9091857796937259,
10 ^        -2 x -4.9316887443052604,
10 ^        -2 x -4.9541907404220539,
10 ^        -2 x -4.9766917722494145,
10 ^        -2 x -4.9991918439655030,
10 ^        -2 x -5.0216909597215640,
10 ^        -2 x -5.0441891236421549,
10 ^        -2 x -5.0666863398253722,
10 ^        -2 x -5.0891826123430759,
10 ^        -2 x -5.1116779452411110,
10 ^        -2 x -5.1341723425395269,
10 ^        -2 x -5.1566658082327949,
10 ^        -2 x -5.1791583462900228,
10 ^        -2 x -5.2016499606551674,
10 ^        -2 x -5.2241406552472454,
10 ^        -2 x -5.2466304339605413,
10 ^        -2 x -5.2691193006648139,
10 ^        -2 x -5.2916072592054998,
10 ^        -2 x -5.3140943134039158,
10 ^        -2 x -5.3365804670574583,
10 ^        -2 x -5.3590657239398016,
10 ^        -2 x -5.3815500878010931,
10 ^        -2 x -5.4040335623681474,
10 ^        -2 x -5.4265161513446381,
10 ^        -2 x -5.4489978584112876,
10 ^        -2 x -5.4714786872260548,
10 ^        -2 x -5.4939586414243213,
10 ^        -2 x -5.5164377246190758,
10 ^        -2 x -5.5389159404010958,
10 ^        -2 x -5.5613932923391284,
10 ^        -2 x -5.5838697839800690,
10 ^        -2 x -5.6063454188491377,
10 ^        -2 x -5.6288202004500549,
10 ^        -2 x -5.6512941322652143,
10 ^        -2 x -5.6737672177558546,
10 ^        -2 x -5.6962394603622290,
10 ^        -2 x -5.7187108635037741,
10 ^        -2 x -5.7411814305792758,
10 ^        -2 x -5.7636511649670344,
10 ^        -2 x -5.7861200700250279,
10 ^        -2 x -5.8085881490910734,
10 ^        -2 x -5.8310554054829875,
10 ^        -2 x -5.8535218424987443,
10 ^        -2 x -5.8759874634166328,
10 ^        -2 x -5.8984522714954119,
10 ^        -2 x -5.9209162699744643,
10 ^        -2 x -5.9433794620739490,
10 ^        -2 x -5.9658418509949524,
10 ^        -2 x -5.9883034399196369,
10 ^        -2 x -6.0107642320113897,
10 ^        -2 x -6.0332242304149688,
10 ^        -2 x -6.0556834382566486,
10 ^        -2 x -6.0781418586443629,
10 ^        -2 x -6.1005994946678479,
10 ^        -2 x -6.1230563493987826,
10 ^        -2 x -6.1455124258909290,
10 ^        -2 x -6.1679677271802697,
10 ^        -2 x -6.1904222562851454,
10 ^        -2 x -6.2128760162063901,
10 ^        -2 x -6.2353290099274659,
10 ^        -2 x -6.2577812404145956,
10 ^        -2 x -6.2802327106168947,
10 ^        -2 x -6.3026834234665020,
10 ^        -2 x -6.3251333818787090,
10 ^        -2 x -6.3475825887520877,
10 ^        -2 x -6.3700310469686178,
10 ^        -2 x -6.3924787593938122,
10 ^        -2 x -6.4149257288768414,
10 ^        -2 x -6.4373719582506573,
10 ^        -2 x -6.4598174503321150,
10 ^        -2 x -6.4822622079220939,
10 ^        -2 x -6.5047062338056178,
10 ^        -2 x -6.5271495307519735,
10 ^        -2 x -6.5495921015148287,
10 ^        -2 x -6.5720339488323485,
10 ^        -2 x -6.5944750754273109,
10 ^        -2 x -6.6169154840072213,
10 ^        -2 x -6.6393551772644260,
10 ^        -2 x -6.6617941578762245,
10 ^        -2 x -6.6842324285049807,
10 ^        -2 x -6.7066699917982334,
10 ^        -2 x -6.7291068503888056,
10 ^        -2 x -6.7515430068949127,
10 ^        -2 x -6.7739784639202698,
10 ^        -2 x -6.7964132240541982,
10 ^        -2 x -6.8188472898717304,
10 ^        -2 x -6.8412806639337150,
10 ^        -2 x -6.8637133487869199,
10 ^        -2 x -6.8861453469641348,
10 ^        -2 x -6.9085766609842728,
10 ^        -2 x -6.9310072933524712,
10 ^        -2 x -6.9534372465601913,
10 ^        -2 x -6.9758665230853170,
10 ^        -2 x -6.9982951253922532,
10 ^        -2 x -7.0207230559320227,
10 ^        -2 x -7.0431503171423623,
10 ^        -2 x -7.0655769114478184,
10 ^        -2 x -7.0880028412598417,
10 ^        -2 x -7.1104281089768805,
10 ^        -2 x -7.1328527169844737,
10 ^        -2 x -7.1552766676553432,
10 ^        -2 x -7.1776999633494846,
10 ^        -2 x -7.2001226064142578,
10 ^        -2 x -7.2225445991844770,
10 ^        -2 x -7.2449659439824990,
10 ^        -2 x -7.2673866431183115,
10 ^        -2 x -7.2898066988896204,
10 ^        -2 x -7.3122261135819364,
10 ^        -2 x -7.3346448894686604,
10 ^        -2 x -7.3570630288111690,
10 ^        -2 x -7.3794805338588984,
10 ^        -2 x -7.4018974068494283,
10 ^        -2 x -7.4243136500085641,
10 ^        -2 x -7.4467292655504199,
10 ^        -2 x -7.4691442556774989,
10 ^        -2 x -7.4915586225807749,
10 ^        -2 x -7.5139723684397718,
10 ^        -2 x -7.5363854954226430,
10 ^        -2 x -7.5587980056862503,
10 ^        -2 x -7.5812099013762414,
10 ^        -2 x -7.6036211846271274,
10 ^        -2 x -7.6260318575623593,
10 ^        -2 x -7.6484419222944043,
10 ^        -2 x -7.6708513809248207,
10 ^        -2 x -7.6932602355443326,
10 ^        -2 x -7.7156684882329043,
10 ^        -2 x -7.7380761410598134,
10 ^        -2 x -7.7604831960837235,
10 ^        -2 x -7.7828896553527565,
10 ^        -2 x -7.8052955209045645,
10 ^        -2 x -7.8277007947664000,
10 ^        -2 x -7.8501054789551870,
10 ^        -2 x -7.8725095754775903,
10 ^        -2 x -7.8949130863300847,
10 ^        -2 x -7.9173160134990241,
10 ^        -2 x -7.9397183589607088,
10 ^        -2 x -7.9621201246814534,
10 ^        -2 x -7.9845213126176537,
10 ^        -2 x -8.0069219247158530,
10 ^        -2 x -8.0293219629128076,
10 ^        -2 x -8.0517214291355526,
10 ^        -2 x -8.0741203253014660,
10 ^        -2 x -8.0965186533183333,
