10 ^         1 x  2.1175336498669212,
10 ^         1 x  2.1174956960445735,
10 ^         1 x  2.1174584448518655,
10 ^         1 x  2.1174218789128417,
10 ^         1 x  2.1173859813043560,
10 ^         1 x  2.1173507355507516,
10 ^         1 x  2.1173161256174937,
10 ^         1 x  2.1172821359039466,
10 ^         1 x  2.1172487512354601,
10 ^         1 x  2.1172159568549076,
10 ^         1 x  2.1171837384137978,
10 ^         1 x  2.1171520819630654,
10 ^         1 x  2.1171209739436303,
10 ^         1 x  2.1170904011768030,
10 ^         1 x  2.1170603508546011,
10 ^         1 x  2.1170308105300328,
10 ^         1 x  2.1170017681073956,
10 ^         1 x  2.1169732118326288,
10 ^         1 x  2.1169451302837541,
10 ^         1 x  2.1169175123614326,
10 ^         1 x  2.1168903472796594,
10 ^         1 x  2.1168636245566179,
10 ^         1 x  2.1168373340057053,
10 ^         1 x  2.1168114657267449,
10 ^         1 x  2.1167860100973922,
10 ^         1 x  2.1167609577647435,
10 ^         1 x  2.1167362996371515,
10 ^         1 x  2.1167120268762509,
10 ^         1 x  2.1166881308891974,
10 ^         1 x  2.1166646033211191,
10 ^         1 x  2.1166414360477813,
10 ^         1 x  2.1166186211684630,
10 ^         1 x  2.1165961509990425,
10 ^         1 x  2.1165740180652911,
10 ^         1 x  2.1165522150963700,
10 ^         1 x  2.1165307350185276,
10 ^         1 x  2.1165095709489940,
10 ^         1 x  2.1164887161900669,
10 ^         1 x  2.1164681642233863,
10 ^         1 x  2.1164479087043921,
10 ^         1 x  2.1164279434569601,
10 ^         1 x  2.1164082624682130,
10 ^         1 x  2.1163888598834992,
10 ^         1 x  2.1163697300015370,
10 ^         1 x  2.1163508672697179,
10 ^         1 x  2.1163322662795645,
10 ^         1 x  2.1163139217623387,
10 ^         1 x  2.1162958285847950,
10 ^         1 x  2.1162779817450750,
10 ^         1 x  2.1162603763687374,
10 ^         1 x  2.1162430077049202,
10 ^         1 x  2.1162258711226306,
10 ^         1 x  2.1162089621071578,
10 ^         1 x  2.1161922762566046,
10 ^         1 x  2.1161758092785350,
10 ^         1 x  2.1161595569867321,
10 ^         1 x  2.1161435152980636,
10 ^         1 x  2.1161276802294514,
10 ^         1 x  2.1161120478949411,
10 ^         1 x  2.1160966145028677,
10 ^         1 x  2.1160813763531152,
10 ^         1 x  2.1160663298344661,
10 ^         1 x  2.1160514714220378,
10 ^         1 x  2.1160367976748026,
10 ^         1 x  2.1160223052331890,
10 ^         1 x  2.1160079908167612,
10 ^         1 x  2.1159938512219734,
10 ^         1 x  2.1159798833199972,
10 ^         1 x  2.1159660840546195,
10 ^         1 x  2.1159524504402073,
10 ^         1 x  2.1159389795597388,
10 ^         1 x  2.1159256685628964,
10 ^         1 x  2.1159125146642218,
10 ^         1 x  2.1158995151413287,
10 ^         1 x  2.1158866673331731,
10 ^         1 x  2.1158739686383776,
10 ^         1 x  2.1158614165136085,
10 ^         1 x  2.1158490084720046,
10 ^         1 x  2.1158367420816543,
10 ^         1 x  2.1158246149641204,
10 ^         1 x  2.1158126247930114,
10 ^         1 x  2.1158007692925956,
10 ^         1 x  2.1157890462364599,
10 ^         1 x  2.1157774534462076,
10 ^         1 x  2.1157659887901983,
10 ^         1 x  2.1157546501823246,
10 ^         1 x  2.1157434355808264,
10 ^         1 x  2.1157323429871420,
10 ^         1 x  2.1157213704447924,
10 ^         1 x  2.1157105160383002,
10 ^         1 x  2.1156997778921406,
10 ^         1 x  2.1156891541697235,
10 ^         1 x  2.1156786430724063,
10 ^         1 x  2.1156682428385349,
10 ^         1 x  2.1156579517425147,
10 ^         1 x  2.1156477680939070,
10 ^         1 x  2.1156376902365531,
10 ^         1 x  2.1156277165477237,
10 ^         1 x  2.1156178454372926,
10 ^         1 x  2.1156080753469345,
10 ^         1 x  2.1155984047493463,
10 ^         1 x  2.1155888321474899,
10 ^         1 x  2.1155793560738579,
10 ^         1 x  2.1155699750897585,
10 ^         1 x  2.1155606877846226,
10 ^         1 x  2.1155514927753285,
10 ^         1 x  2.1155423887055478,
10 ^         1 x  2.1155333742451072,
10 ^         1 x  2.1155244480893705,
10 ^         1 x  2.1155156089586358,
10 ^         1 x  2.1155068555975506,
10 ^         1 x  2.1154981867745428,
10 ^         1 x  2.1154896012812671,
10 ^         1 x  2.1154810979320664,
10 ^         1 x  2.1154726755634489,
10 ^         1 x  2.1154643330335778,
10 ^         1 x  2.1154560692217763,
10 ^         1 x  2.1154478830280451,
10 ^         1 x  2.1154397733725931,
10 ^         1 x  2.1154317391953804,
10 ^         1 x  2.1154237794556742,
10 ^         1 x  2.1154158931316155,
10 ^         1 x  2.1154080792197981,
10 ^         1 x  2.1154003367348578,
10 ^         1 x  2.1153926647090735,
10 ^         1 x  2.1153850621919778,
10 ^         1 x  2.1153775282499779,
10 ^         1 x  2.1153700619659868,
10 ^         1 x  2.1153626624390634,
10 ^         1 x  2.1153553287840626,
10 ^         1 x  2.1153480601312931,
10 ^         1 x  2.1153408556261858,
10 ^         1 x  2.1153337144289686,
10 ^         1 x  2.1153266357143512,
10 ^         1 x  2.1153196186712167,
10 ^         1 x  2.1153126625023214,
10 ^         1 x  2.1153057664240019,
10 ^         1 x  2.1152989296658900,
10 ^         1 x  2.1152921514706342,
10 ^         1 x  2.1152854310936282,
10 ^         1 x  2.1152787678027460,
10 ^         1 x  2.1152721608780841,
10 ^         1 x  2.1152656096117093,
10 ^         1 x  2.1152591133074126,
10 ^         1 x  2.1152526712804702,
10 ^         1 x  2.1152462828574086,
10 ^         1 x  2.1152399473757771,
10 ^         1 x  2.1152336641839242,
10 ^         1 x  2.1152274326407806,
10 ^         1 x  2.1152212521156467,
10 ^         1 x  2.1152151219879851,
10 ^         1 x  2.1152090416472186,
10 ^         1 x  2.1152030104925325,
10 ^         1 x  2.1151970279326812,
10 ^         1 x  2.1151910933858005,
10 ^         1 x  2.1151852062792230,
10 ^         1 x  2.1151793660492987,
10 ^         1 x  2.1151735721412192,
10 ^         1 x  2.1151678240088462,
10 ^         1 x  2.1151621211145441,
10 ^         1 x  2.1151564629290158,
10 ^         1 x  2.1151508489311433,
10 ^         1 x  2.1151452786078310,
10 ^         1 x  2.1151397514538528,
10 ^         1 x  2.1151342669717030,
10 ^         1 x  2.1151288246714503,
10 ^         1 x  2.1151234240705947,
10 ^         1 x  2.1151180646939285,
10 ^         1 x  2.1151127460733994,
10 ^         1 x  2.1151074677479776,
10 ^         1 x  2.1151022292635250,
10 ^         1 x  2.1150970301726677,
10 ^         1 x  2.1150918700346715,
10 ^         1 x  2.1150867484153195,
10 ^         1 x  2.1150816648867930,
10 ^         1 x  2.1150766190275547,
10 ^         1 x  2.1150716104222346,
10 ^         1 x  2.1150666386615179,
10 ^         1 x  2.1150617033420359,
10 ^         1 x  2.1150568040662589,
10 ^         1 x  2.1150519404423917,
10 ^         1 x  2.1150471120842707,
10 ^         1 x  2.1150423186112641,
10 ^         1 x  2.1150375596481731,
10 ^         1 x  2.1150328348251364,
10 ^         1 x  2.1150281437775358,
10 ^         1 x  2.1150234861459041,
10 ^         1 x  2.1150188615758349,
10 ^         1 x  2.1150142697178943,
10 ^         1 x  2.1150097102275345,
10 ^         1 x  2.1150051827650090,
10 ^         1 x  2.1150006869952897,
10 ^         1 x  2.1149962225879856,
10 ^         1 x  2.1149917892172633,
10 ^         1 x  2.1149873865617690,
10 ^         1 x  2.1149830143045521,
10 ^         1 x  2.1149786721329905,
10 ^         1 x  2.1149743597387172,
10 ^         1 x  2.1149700768175483,
10 ^         1 x  2.1149658230694132,
10 ^         1 x  2.1149615981982847,
10 ^         1 x  2.1149574019121123,
10 ^         1 x  2.1149532339227554,
10 ^         1 x  2.1149490939459185,
10 ^         1 x  2.1149449817010878,
10 ^         1 x  2.1149408969114682,
10 ^         1 x  2.1149368393039228,
10 ^         1 x  2.1149328086089123,
10 ^         1 x  2.1149288045604368,
10 ^         1 x  2.1149248268959776,
10 ^         1 x  2.1149208753564411,
10 ^         1 x  2.1149169496861028,
10 ^         1 x  2.1149130496325536,
10 ^         1 x  2.1149091749466460,
10 ^         1 x  2.1149053253824418,
10 ^         1 x  2.1149015006971610,
10 ^         1 x  2.1148977006511312,
10 ^         1 x  2.1148939250077387,
10 ^         1 x  2.1148901735333794,
10 ^         1 x  2.1148864459974116,
10 ^         1 x  2.1148827421721095,
10 ^         1 x  2.1148790618326171,
10 ^         1 x  2.1148754047569038,
10 ^         1 x  2.1148717707257196,
10 ^         1 x  2.1148681595225525,
10 ^         1 x  2.1148645709335857,
10 ^         1 x  2.1148610047476561,
10 ^         1 x  2.1148574607562133,
10 ^         1 x  2.1148539387532795,
10 ^         1 x  2.1148504385354100,
10 ^         1 x  2.1148469599016547,
10 ^         1 x  2.1148435026535199,
10 ^         1 x  2.1148400665949312,
10 ^         1 x  2.1148366515321967,
10 ^         1 x  2.1148332572739711,
10 ^         1 x  2.1148298836312204,
10 ^         1 x  2.1148265304171872,
10 ^         1 x  2.1148231974473568,
10 ^         1 x  2.1148198845394235,
10 ^         1 x  2.1148165915132577,
10 ^         1 x  2.1148133181908740,
10 ^         1 x  2.1148100643963990,
10 ^         1 x  2.1148068299560408,
10 ^         1 x  2.1148036146980576,
10 ^         1 x  2.1148004184527282,
10 ^         1 x  2.1147972410523225,
10 ^         1 x  2.1147940823310720,
10 ^         1 x  2.1147909421251418,
10 ^         1 x  2.1147878202726023,
10 ^         1 x  2.1147847166134016,
10 ^         1 x  2.1147816309893387,
10 ^         1 x  2.1147785632440366,
10 ^         1 x  2.1147755132229165,
10 ^         1 x  2.1147724807731719,
10 ^         1 x  2.1147694657437431,
10 ^         1 x  2.1147664679852930,
10 ^         1 x  2.1147634873501820,
10 ^         1 x  2.1147605236924445,
10 ^         1 x  2.1147575768677653,
10 ^         1 x  2.1147546467334558,
10 ^         1 x  2.1147517331484320,
10 ^         1 x  2.1147488359731917,
10 ^         1 x  2.1147459550697924,
10 ^         1 x  2.1147430903018296,
10 ^         1 x  2.1147402415344157,
10 ^         1 x  2.1147374086341588,
10 ^         1 x  2.1147345914691423,
10 ^         1 x  2.1147317899089045,
10 ^         1 x  2.1147290038244184,
10 ^         1 x  2.1147262330880725,
10 ^         1 x  2.1147234775736513,
10 ^         1 x  2.1147207371563163,
10 ^         1 x  2.1147180117125873,
10 ^         1 x  2.1147153011203241,
10 ^         1 x  2.1147126052587084,
10 ^         1 x  2.1147099240082259,
10 ^         1 x  2.1147072572506488,
10 ^         1 x  2.1147046048690190,
10 ^         1 x  2.1147019667476303,
10 ^         1 x  2.1146993427720127,
10 ^         1 x  2.1146967328289151,
10 ^         1 x  2.1146941368062899,
10 ^         1 x  2.1146915545932765,
10 ^         1 x  2.1146889860801860,
10 ^         1 x  2.1146864311584857,
10 ^         1 x  2.1146838897207840,
10 ^         1 x  2.1146813616608153,
10 ^         1 x  2.1146788468734256,
10 ^         1 x  2.1146763452545576,
10 ^         1 x  2.1146738567012370,
10 ^         1 x  2.1146713811115582,
10 ^         1 x  2.1146689183846703,
10 ^         1 x  2.1146664684207639,
10 ^         1 x  2.1146640311210575,
10 ^         1 x  2.1146616063877846,
10 ^         1 x  2.1146591941241801,
10 ^         1 x  2.1146567942344683,
10 ^         1 x  2.1146544066238498,
10 ^         1 x  2.1146520311984893,
10 ^         1 x  2.1146496678655034,
10 ^         1 x  2.1146473165329485,
10 ^         1 x  2.1146449771098092,
10 ^         1 x  2.1146426495059862,
10 ^         1 x  2.1146403336322853,
10 ^         1 x  2.1146380294004059,
10 ^         1 x  2.1146357367229297,
10 ^         1 x  2.1146334555133099,
10 ^         1 x  2.1146311856858604,
10 ^         1 x  2.1146289271557452,
10 ^         1 x  2.1146266798389676,
10 ^         1 x  2.1146244436523602,
10 ^         1 x  2.1146222185135747,
10 ^         1 x  2.1146200043410714,
10 ^         1 x  2.1146178010541099,
10 ^         1 x  2.1146156085727392,
10 ^         1 x  2.1146134268177879,
10 ^         1 x  2.1146112557108547,
10 ^         1 x  2.1146090951742995,
10 ^         1 x  2.1146069451312336,
10 ^         1 x  2.1146048055055113,
10 ^         1 x  2.1146026762217204,
10 ^         1 x  2.1146005572051737,
10 ^         1 x  2.1145984483819003,
10 ^         1 x  2.1145963496786370,
10 ^         1 x  2.1145942610228198,
10 ^         1 x  2.1145921823425758,
10 ^         1 x  2.1145901135667147,
10 ^         1 x  2.1145880546247212,
10 ^         1 x  2.1145860054467464,
10 ^         1 x  2.1145839659636005,
10 ^         1 x  2.1145819361067450,
10 ^         1 x  2.1145799158082845,
10 ^         1 x  2.1145779050009600,
10 ^         1 x  2.1145759036181409,
10 ^         1 x  2.1145739115938180,
10 ^         1 x  2.1145719288625960,
10 ^         1 x  2.1145699553596868,
10 ^         1 x  2.1145679910209019,
10 ^         1 x  2.1145660357826461,
10 ^         1 x  2.1145640895819103,
10 ^         1 x  2.1145621523562648,
10 ^         1 x  2.1145602240438530,
10 ^         1 x  2.1145583045833842,
10 ^         1 x  2.1145563939141278,
10 ^         1 x  2.1145544919759066,
10 ^         1 x  2.1145525987090907,
10 ^         1 x  2.1145507140545909,
10 ^         1 x  2.1145488379538532,
10 ^         1 x  2.1145469703488522,
10 ^         1 x  2.1145451111820856,
10 ^         1 x  2.1145432603965681,
10 ^         1 x  2.1145414179358254,
10 ^         1 x  2.1145395837438891,
10 ^         1 x  2.1145377577652905,
10 ^         1 x  2.1145359399450551,
10 ^         1 x  2.1145341302286976,
10 ^         1 x  2.1145323285622159,
10 ^         1 x  2.1145305348920860,
10 ^         1 x  2.1145287491652568,
10 ^         1 x  2.1145269713291448,
10 ^         1 x  2.1145252013316288,
10 ^         1 x  2.1145234391210454,
10 ^         1 x  2.1145216846461833,
10 ^         1 x  2.1145199378562789,
10 ^         1 x  2.1145181987010110,
10 ^         1 x  2.1145164671304964,
10 ^         1 x  2.1145147430952848,
10 ^         1 x  2.1145130265463544,
10 ^         1 x  2.1145113174351072,
10 ^         1 x  2.1145096157133643,
10 ^         1 x  2.1145079213333615,
10 ^         1 x  2.1145062342477449,
10 ^         1 x  2.1145045544095663,
10 ^         1 x  2.1145028817722793,
10 ^         1 x  2.1145012162897345,
10 ^         1 x  2.1144995579161756,
10 ^         1 x  2.1144979066062353,
10 ^         1 x  2.1144962623149308,
10 ^         1 x  2.1144946249976601,
10 ^         1 x  2.1144929946101979,
10 ^         1 x  2.1144913711086915,
10 ^         1 x  2.1144897544496570,
10 ^         1 x  2.1144881445899754,
10 ^         1 x  2.1144865414868890,
10 ^         1 x  2.1144849450979972,
10 ^         1 x  2.1144833553812531,
10 ^         1 x  2.1144817722949598,
10 ^         1 x  2.1144801957977666,
10 ^         1 x  2.1144786258486656,
10 ^         1 x  2.1144770624069881,
10 ^         1 x  2.1144755054324012,
10 ^         1 x  2.1144739548849040,
10 ^         1 x  2.1144724107248246,
10 ^         1 x  2.1144708729128165,
10 ^         1 x  2.1144693414098554,
10 ^         1 x  2.1144678161772359,
10 ^         1 x  2.1144662971765681,
10 ^         1 x  2.1144647843697744,
10 ^         1 x  2.1144632777190867,
10 ^         1 x  2.1144617771870429,
10 ^         1 x  2.1144602827364838,
10 ^         1 x  2.1144587943305503,
10 ^         1 x  2.1144573119326802,
10 ^         1 x  2.1144558355066052,
10 ^         1 x  2.1144543650163481,
10 ^         1 x  2.1144529004262197,
10 ^         1 x  2.1144514417008162,
10 ^         1 x  2.1144499888050161,
10 ^         1 x  2.1144485417039774,
10 ^         1 x  2.1144471003631351,
10 ^         1 x  2.1144456647481981,
10 ^         1 x  2.1144442348251467,
10 ^         1 x  2.1144428105602299,
10 ^         1 x  2.1144413919199628,
10 ^         1 x  2.1144399788711239,
10 ^         1 x  2.1144385713807525,
10 ^         1 x  2.1144371694161463,
10 ^         1 x  2.1144357729448585,
10 ^         1 x  2.1144343819346959,
10 ^         1 x  2.1144329963537160,
10 ^         1 x  2.1144316161702247,
10 ^         1 x  2.1144302413527737,
10 ^         1 x  2.1144288718701586,
10 ^         1 x  2.1144275076914159,
10 ^         1 x  2.1144261487858213,
10 ^         1 x  2.1144247951228869,
10 ^         1 x  2.1144234466723594,
10 ^         1 x  2.1144221034042175,
10 ^         1 x  2.1144207652886695,
10 ^         1 x  2.1144194322961519,
10 ^         1 x  2.1144181043973262,
10 ^         1 x  2.1144167815630778,
10 ^         1 x  2.1144154637645129,
10 ^         1 x  2.1144141509729572,
10 ^         1 x  2.1144128431599532,
10 ^         1 x  2.1144115402972586,
10 ^         1 x  2.1144102423568443,
10 ^         1 x  2.1144089493108917,
10 ^         1 x  2.1144076611317918,
10 ^         1 x  2.1144063777921424,
10 ^         1 x  2.1144050992647463,
10 ^         1 x  2.1144038255226098,
10 ^         1 x  2.1144025565389404,
10 ^         1 x  2.1144012922871451,
10 ^         1 x  2.1144000327408285,
10 ^         1 x  2.1143987778737910,
10 ^         1 x  2.1143975276600268,
10 ^         1 x  2.1143962820737225,
10 ^         1 x  2.1143950410892551,
10 ^         1 x  2.1143938046811901,
10 ^         1 x  2.1143925728242801,
10 ^         1 x  2.1143913454934627,
10 ^         1 x  2.1143901226638592,
10 ^         1 x  2.1143889043107727,
10 ^         1 x  2.1143876904096865,
10 ^         1 x  2.1143864809362625,
10 ^         1 x  2.1143852758663393,
10 ^         1 x  2.1143840751759311,
10 ^         1 x  2.1143828788412256,
10 ^         1 x  2.1143816868385830,
10 ^         1 x  2.1143804991445337,
10 ^         1 x  2.1143793157357776,
10 ^         1 x  2.1143781365891818,
10 ^         1 x  2.1143769616817796,
10 ^         1 x  2.1143757909907691,
10 ^         1 x  2.1143746244935111,
10 ^         1 x  2.1143734621675284,
10 ^         1 x  2.1143723039905038,
10 ^         1 x  2.1143711499402790,
10 ^         1 x  2.1143699999948530,
10 ^         1 x  2.1143688541323808,
10 ^         1 x  2.1143677123311721,
10 ^         1 x  2.1143665745696897,
10 ^         1 x  2.1143654408265485,
10 ^         1 x  2.1143643110805137,
10 ^         1 x  2.1143631853104999,
10 ^         1 x  2.1143620634955697,
10 ^         1 x  2.1143609456149321,
10 ^         1 x  2.1143598316479416,
10 ^         1 x  2.1143587215740969,
10 ^         1 x  2.1143576153730392,
10 ^         1 x  2.1143565130245517,
10 ^         1 x  2.1143554145085577,
10 ^         1 x  2.1143543198051197,
10 ^         1 x  2.1143532288944381,
10 ^         1 x  2.1143521417568502,
10 ^         1 x  2.1143510583728288,
10 ^         1 x  2.1143499787229812,
10 ^         1 x  2.1143489027880477,
10 ^         1 x  2.1143478305489010,
10 ^         1 x  2.1143467619865446,
10 ^         1 x  2.1143456970821121,
10 ^         1 x  2.1143446358168657,
10 ^         1 x  2.1143435781721951,
10 ^         1 x  2.1143425241296170,
10 ^         1 x  2.1143414736707733,
10 ^         1 x  2.1143404267774304,
10 ^         1 x  2.1143393834314780,
10 ^         1 x  2.1143383436149285,
10 ^         1 x  2.1143373073099153,
10 ^         1 x  2.1143362744986922,
10 ^         1 x  2.1143352451636323,
10 ^         1 x  2.1143342192872270,
10 ^         1 x  2.1143331968520849,
10 ^         1 x  2.1143321778409311,
10 ^         1 x  2.1143311622366059,
10 ^         1 x  2.1143301500220641,
10 ^         1 x  2.1143291411803738,
10 ^         1 x  2.1143281356947159,
10 ^         1 x  2.1143271335483824,
10 ^         1 x  2.1143261347247764,
10 ^         1 x  2.1143251392074105,
10 ^         1 x  2.1143241469799060,
10 ^         1 x  2.1143231580259925,
10 ^         1 x  2.1143221723295063,
10 ^         1 x  2.1143211898743901,
10 ^         1 x  2.1143202106446917,
10 ^         1 x  2.1143192346245635,
10 ^         1 x  2.1143182617982613,
10 ^         1 x  2.1143172921501439,
10 ^         1 x  2.1143163256646718,
