10 ^        -1 x -9.9962821904056604,
10 ^        -4 x  5.3273075023117876,
10 ^        -1 x -9.9962821904056604,
10 ^        -1 x -9.9920700706671292,
10 ^        -3 x  1.0653982579769671,
10 ^        -1 x -9.9920700706671292,
10 ^        -1 x -9.9873627457556672,
10 ^        -3 x  1.5979388143424474,
10 ^        -1 x -9.9873627457556672,
10 ^        -1 x -9.9821592712757197,
10 ^        -3 x  2.1302882720630498,
10 ^        -1 x -9.9821592712757197,
10 ^        -1 x -9.9764586528559160,
10 ^        -3 x  2.6623820225422135,
10 ^        -1 x -9.9764586528559160,
10 ^        -1 x -9.9702598455079634,
10 ^        -3 x  3.1941549722798580,
10 ^        -1 x -9.9702598455079634,
10 ^        -1 x -9.9635617529524566,
10 ^        -3 x  3.7255415186617014,
10 ^        -1 x -9.9635617529524566,
10 ^        -1 x -9.9563632269105657,
10 ^        -3 x  4.2564755250779374,
10 ^        -1 x -9.9563632269105657,
10 ^        -1 x -9.9486630663605055,
10 ^        -3 x  4.7868902953381635,
10 ^        -1 x -9.9486630663605055,
10 ^        -1 x -9.9404600167576240,
10 ^        -3 x  5.3167185473477421,
10 ^        -1 x -9.9404600167576240,
10 ^        -1 x -9.9317527692168807,
10 ^        -3 x  5.8458923860089519,
10 ^        -1 x -9.9317527692168807,
10 ^        -1 x -9.9225399596564134,
10 ^        -3 x  6.3743432753083601,
10 ^        -1 x -9.9225399596564134,
10 ^        -1 x -9.9128201679008186,
10 ^        -3 x  6.9020020095497916,
10 ^        -1 x -9.9128201679008186,
10 ^        -1 x -9.9025919167426879,
10 ^        -3 x  7.4287986836900926,
10 ^        -1 x -9.9025919167426879,
10 ^        -1 x -9.8918536709608624,
10 ^        -3 x  7.9546626627325636,
10 ^        -1 x -9.8918536709608624,
10 ^        -1 x -9.8806038362937757,
10 ^        -3 x  8.4795225501304725,
10 ^        -1 x -9.8806038362937757,
10 ^        -1 x -9.8688407583661627,
10 ^        -3 x  9.0033061551504258,
10 ^        -1 x -9.8688407583661627,
10 ^        -1 x -9.8565627215673125,
10 ^        -3 x  9.5259404591425790,
10 ^        -1 x -9.8565627215673125,
10 ^        -1 x -9.8437679478789359,
10 ^        -2 x  1.0047351580661677,
10 ^        -1 x -9.8437679478789359,
10 ^        -1 x -9.8304545956506094,
10 ^        -2 x  1.0567464739379740,
10 ^        -1 x -9.8304545956506094,
10 ^        -1 x -9.8166207583206339,
10 ^        -2 x  1.1086204218727785,
10 ^        -1 x -9.8166207583206339,
10 ^        -1 x -9.8022644630800242,
10 ^        -2 x  1.1603493327200390,
10 ^        -1 x -9.8022644630800242,
10 ^        -1 x -9.7873836694772081,
10 ^        -2 x  1.2119254358252962,
10 ^        -1 x -9.7873836694772081,
10 ^        -1 x -9.7719762679608709,
10 ^        -2 x  1.2633408548717485,
10 ^        -1 x -9.7719762679608709,
10 ^        -1 x -9.7560400783582316,
10 ^        -2 x  1.3145876035658030,
10 ^        -1 x -9.7560400783582316,
10 ^        -1 x -9.7395728482858689,
10 ^        -2 x  1.3656575811582591,
10 ^        -1 x -9.7395728482858689,
10 ^        -1 x -9.7225722514900490,
10 ^        -2 x  1.4165425677922700,
10 ^        -1 x -9.7225722514900490,
10 ^        -1 x -9.7050358861133162,
10 ^        -2 x  1.4672342196686807,
10 ^        -1 x -9.7050358861133162,
10 ^        -1 x -9.6869612728839136,
10 ^        -2 x  1.5177240640187568,
10 ^        -1 x -9.6869612728839136,
10 ^        -1 x -9.6683458532243885,
10 ^        -2 x  1.5680034938736885,
10 ^        -1 x -9.6683458532243885,
10 ^        -1 x -9.6491869872755132,
10 ^        -2 x  1.6180637626195770,
10 ^        -1 x -9.6491869872755132,
10 ^        -1 x -9.6294819518314082,
10 ^        -2 x  1.6678959783258875,
10 ^        -1 x -9.6294819518314082,
10 ^        -1 x -9.6092279381814970,
10 ^        -2 x  1.7174910978345675,
10 ^        -1 x -9.6092279381814970,
10 ^        -1 x -9.5884220498546474,
10 ^        -2 x  1.7668399205961905,
10 ^        -1 x -9.5884220498546474,
10 ^        -1 x -9.5670613002605510,
10 ^        -2 x  1.8159330822385779,
10 ^        -1 x -9.5670613002605510,
10 ^        -1 x -9.5451426102230798,
10 ^        -2 x  1.8647610478523739,
10 ^        -1 x -9.5451426102230798,
10 ^        -1 x -9.5226628054000105,
10 ^        -2 x  1.9133141049769943,
10 ^        -1 x -9.5226628054000105,
10 ^        -1 x -9.4996186135831431,
10 ^        -2 x  1.9615823562692320,
10 ^        -1 x -9.4996186135831431,
10 ^        -1 x -9.4760066618724401,
10 ^        -2 x  2.0095557118355699,
10 ^        -1 x -9.4760066618724401,
10 ^        -1 x -9.4518234737173872,
10 ^        -2 x  2.0572238812079216,
10 ^        -1 x -9.4518234737173872,
10 ^        -1 x -9.4270654658183160,
10 ^        -2 x  2.1045763649410803,
10 ^        -1 x -9.4270654658183160,
10 ^        -1 x -9.4017289448799322,
10 ^        -2 x  2.1516024458085932,
10 ^        -1 x -9.4017289448799322,
10 ^        -1 x -9.3758101042087564,
10 ^        -2 x  2.1982911795720889,
10 ^        -1 x -9.3758101042087564,
10 ^        -1 x -9.3493050201456057,
10 ^        -2 x  2.2446313852972452,
10 ^        -1 x -9.3493050201456057,
10 ^        -1 x -9.3222096483236179,
10 ^        -2 x  2.2906116351875920,
10 ^        -1 x -9.3222096483236179,
10 ^        -1 x -9.2945198197416414,
10 ^        -2 x  2.3362202439051723,
10 ^        -1 x -9.2945198197416414,
10 ^        -1 x -9.2662312366420782,
10 ^        -2 x  2.3814452573447228,
10 ^        -1 x -9.2662312366420782,
10 ^        -1 x -9.2373394681814730,
10 ^        -2 x  2.4262744408254660,
10 ^        -1 x -9.2373394681814730,
10 ^        -1 x -9.2078399458812733,
10 ^        -2 x  2.4706952666617960,
10 ^        -1 x -9.2078399458812733,
10 ^        -1 x -9.1777279588452471,
10 ^        -2 x  2.5146949010710826,
10 ^        -1 x -9.1777279588452471,
10 ^        -1 x -9.1469986487290211,
10 ^        -2 x  2.5582601903734696,
10 ^        -1 x -9.1469986487290211,
10 ^        -1 x -9.1156470044460901,
10 ^        -2 x  2.6013776464348837,
10 ^        -1 x -9.1156470044460901,
10 ^        -1 x -9.0836678565934335,
10 ^        -2 x  2.6440334313004646,
10 ^        -1 x -9.0836678565934335,
10 ^        -1 x -9.0510558715785511,
10 ^        -2 x  2.6862133409612298,
10 ^        -1 x -9.0510558715785511,
10 ^        -1 x -9.0178055454282846,
10 ^        -2 x  2.7279027881919689,
10 ^        -1 x -9.0178055454282846,
10 ^        -1 x -8.9839111972582067,
10 ^        -2 x  2.7690867843930602,
10 ^        -1 x -8.9839111972582067,
10 ^        -1 x -8.9493669623796327,
10 ^        -2 x  2.8097499203630754,
10 ^        -1 x -8.9493669623796327,
10 ^        -1 x -8.9141667850194047,
10 ^        -2 x  2.8498763459226165,
10 ^        -1 x -8.9141667850194047,
10 ^        -1 x -8.8783044106255209,
10 ^        -2 x  2.8894497483027445,
10 ^        -1 x -8.8783044106255209,
10 ^        -1 x -8.8417733777293899,
10 ^        -2 x  2.9284533292035441,
10 ^        -1 x -8.8417733777293899,
10 ^        -1 x -8.8045670093329711,
10 ^        -2 x  2.9668697804197142,
10 ^        -1 x -8.8045670093329711,
10 ^        -1 x -8.7666784037862890,
10 ^        -2 x  3.0046812579205018,
10 ^        -1 x -8.7666784037862890,
10 ^        -1 x -8.7281004251177463,
10 ^        -2 x  3.0418693542606767,
10 ^        -1 x -8.7281004251177463,
10 ^        -1 x -8.6888256927762799,
10 ^        -2 x  3.0784150691874500,
10 ^        -1 x -8.6888256927762799,
10 ^        -1 x -8.6488465707406613,
10 ^        -2 x  3.1142987782951273,
10 ^        -1 x -8.6488465707406613,
10 ^        -1 x -8.6081551559471005,
10 ^        -2 x  3.1495001995646770,
10 ^        -1 x -8.6081551559471005,
10 ^        -1 x -8.5667432659817109,
10 ^        -2 x  3.1839983576090989,
10 ^        -1 x -8.5667432659817109,
10 ^        -1 x -8.5246024259792822,
10 ^        -2 x  3.2177715454272663,
10 ^        -1 x -8.5246024259792822,
10 ^        -1 x -8.4817238546641234,
10 ^        -2 x  3.2507972834485342,
10 ^        -1 x -8.4817238546641234,
10 ^        -1 x -8.4380984494623887,
10 ^        -2 x  3.2830522756275514,
10 ^        -1 x -8.4380984494623887,
10 ^        -1 x -8.3937167706082247,
10 ^        -2 x  3.3145123623230464,
10 ^        -1 x -8.3937167706082247,
10 ^        -1 x -8.3485690241581455,
10 ^        -2 x  3.3451524696654745,
10 ^        -1 x -8.3485690241581455,
10 ^        -1 x -8.3026450438191674,
10 ^        -2 x  3.3749465550858477,
10 ^        -1 x -8.3026450438191674,
10 ^        -1 x -8.2559342714862611,
10 ^        -2 x  3.4038675486412900,
10 ^        -1 x -8.2559342714862611,
10 ^        -1 x -8.2084257363734598,
10 ^        -2 x  3.4318872897312264,
10 ^        -1 x -8.2084257363734598,
10 ^        -1 x -8.1601080326103198,
10 ^        -2 x  3.4589764587508948,
10 ^        -1 x -8.1601080326103198,
10 ^        -1 x -8.1109692951611424,
10 ^        -2 x  3.4851045031751983,
10 ^        -1 x -8.1109692951611424,
10 ^        -1 x -8.0609971739082003,
10 ^        -2 x  3.5102395575047721,
10 ^        -1 x -8.0609971739082003,
10 ^        -1 x -8.0101788057218681,
10 ^        -2 x  3.5343483564363295,
10 ^        -1 x -8.0101788057218681,
10 ^        -1 x -7.9585007843197004,
10 ^        -2 x  3.5573961405394469,
10 ^        -1 x -7.9585007843197004,
10 ^        -1 x -7.9059491276927312,
10 ^        -2 x  3.5793465536302722,
10 ^        -1 x -7.9059491276927312,
10 ^        -1 x -7.8525092428501118,
10 ^        -2 x  3.6001615309271880,
10 ^        -1 x -7.8525092428501118,
10 ^        -1 x -7.7981658876020957,
10 ^        -2 x  3.6198011769518298,
10 ^        -1 x -7.7981658876020957,
10 ^        -1 x -7.7429031290656573,
10 ^        -2 x  3.6382236319981949,
10 ^        -1 x -7.7429031290656573,
10 ^        -1 x -7.6867042985358889,
10 ^        -2 x  3.6553849258294157,
10 ^        -1 x -7.6867042985358889,
10 ^        -1 x -7.6295519423188130,
10 ^        -2 x  3.6712388170719690,
10 ^        -1 x -7.6295519423188130,
10 ^        -1 x -7.5714277680662099,
10 ^        -2 x  3.6857366165555942,
10 ^        -1 x -7.5714277680662099,
10 ^        -1 x -7.5123125860891240,
10 ^        -2 x  3.6988269925878810,
10 ^        -1 x -7.5123125860891240,
10 ^        -1 x -7.4521862450521735,
10 ^        -2 x  3.7104557558478797,
10 ^        -1 x -7.4521862450521735,
10 ^        -1 x -7.3910275613636244,
10 ^        -2 x  3.7205656212239996,
10 ^        -1 x -7.3910275613636244,
10 ^        -1 x -7.3288142414738756,
10 ^        -2 x  3.7290959434966114,
10 ^        -1 x -7.3288142414738756,
10 ^        -1 x -7.2655227961744856,
10 ^        -2 x  3.7359824232611585,
10 ^        -1 x -7.2655227961744856,
10 ^        -1 x -7.2011284458473585,
10 ^        -2 x  3.7411567788858397,
10 ^        -1 x -7.2011284458473585,
10 ^        -1 x -7.1356050154445037,
10 ^        -2 x  3.7445463795773155,
10 ^        -1 x -7.1356050154445037,
10 ^        -1 x -7.0689248177770462,
10 ^        -2 x  3.7460738337611145,
10 ^        -1 x -7.0689248177770462,
10 ^        -1 x -7.0010585234505711,
10 ^        -2 x  3.7456565259359870,
10 ^        -1 x -7.0010585234505711,
10 ^        -1 x -6.9319750154932086,
10 ^        -2 x  3.7432060938895269,
10 ^        -1 x -6.9319750154932086,
10 ^        -1 x -6.8616412263714240,
10 ^        -2 x  3.7386278366098970,
10 ^        -1 x -6.8616412263714240,
10 ^        -1 x -6.7900219546613645,
10 ^        -2 x  3.7318200413232934,
10 ^        -1 x -6.7900219546613645,
10 ^        -1 x -6.7170796581217117,
10 ^        -2 x  3.7226732157353384,
10 ^        -1 x -6.7170796581217117,
10 ^        -1 x -6.6427742192725718,
10 ^        -2 x  3.7110692086348174,
10 ^        -1 x -6.6427742192725718,
10 ^        -1 x -6.5670626787918312,
10 ^        -2 x  3.6968801983694625,
10 ^        -1 x -6.5670626787918312,
10 ^        -1 x -6.4898989310533808,
10 ^        -2 x  3.6799675241128333,
10 ^        -1 x -6.4898989310533808,
10 ^        -1 x -6.4112333748948091,
10 ^        -2 x  3.6601803290238522,
10 ^        -1 x -6.4112333748948091,
10 ^        -1 x -6.3310125111410129,
10 ^        -2 x  3.6373539769715713,
10 ^        -1 x -6.3310125111410129,
10 ^        -1 x -6.2491784764242369,
10 ^        -2 x  3.6113081949330002,
10 ^        -1 x -6.2491784764242369,
10 ^        -1 x -6.1656685002936310,
10 ^        -2 x  3.5818448807491078,
10 ^        -1 x -6.1656685002936310,
10 ^        -1 x -6.0804142693105617,
10 ^        -2 x  3.5487454996375627,
10 ^        -1 x -6.0804142693105617,
10 ^        -1 x -5.9933411775181266,
10 ^        -2 x  3.5117679712926096,
10 ^        -1 x -5.9933411775181266,
10 ^        -1 x -5.9043674369864224,
10 ^        -2 x  3.4706429205284972,
10 ^        -1 x -5.9043674369864224,
10 ^        -1 x -5.8134030145436762,
10 ^        -2 x  3.4250691253129625,
10 ^        -1 x -5.8134030145436762,
10 ^        -1 x -5.7203483505469165,
10 ^        -2 x  3.3747079423861029,
10 ^        -1 x -5.7203483505469165,
10 ^        -1 x -5.6250928015065553,
10 ^        -2 x  3.3191764160382769,
10 ^        -1 x -5.6250928015065553,
10 ^        -1 x -5.5275127288860171,
10 ^        -2 x  3.2580386702568363,
10 ^        -1 x -5.5275127288860171,
10 ^        -1 x -5.4274691289061141,
10 ^        -2 x  3.1907950332051597,
10 ^        -1 x -5.4274691289061141,
10 ^        -1 x -5.3248046587418302,
10 ^        -2 x  3.1168681219092245,
10 ^        -1 x -5.3248046587418302,
10 ^        -1 x -5.2193398568293173,
10 ^        -2 x  3.0355847852885081,
10 ^        -1 x -5.2193398568293173,
10 ^        -1 x -5.1108682688868012,
10 ^        -2 x  2.9461523007779027,
10 ^        -1 x -5.1108682688868012,
10 ^        -1 x -4.9991500596083497,
10 ^        -2 x  2.8476264334174391,
10 ^        -1 x -4.9991500596083497,
10 ^        -1 x -4.8839034833547330,
10 ^        -2 x  2.7388677015499197,
10 ^        -1 x -4.8839034833547330,
10 ^        -1 x -4.7647932529767681,
10 ^        -2 x  2.6184800931676519,
10 ^        -1 x -4.7647932529767681,
10 ^        -1 x -4.6414142866513924,
10 ^        -2 x  2.4847228599295787,
10 ^        -1 x -4.6414142866513924,
10 ^        -1 x -4.5132683391530555,
10 ^        -2 x  2.3353795174350260,
10 ^        -1 x -4.5132683391530555,
10 ^        -1 x -4.3797292500933812,
10 ^        -2 x  2.1675559139414538,
10 ^        -1 x -4.3797292500933812,
10 ^        -1 x -4.2399891297697654,
10 ^        -2 x  1.9773546805363473,
10 ^        -1 x -4.2399891297697654,
10 ^        -1 x -4.0929708033925110,
10 ^        -2 x  1.7593206620341889,
10 ^        -1 x -4.0929708033925110,
10 ^        -1 x -3.9371763052599949,
10 ^        -2 x  1.5054285539330026,
10 ^        -1 x -3.9371763052599949,
10 ^        -1 x -3.7704032935785625,
10 ^        -2 x  1.2030624891883544,
10 ^        -1 x -3.7704032935785625,
10 ^        -1 x -3.5891571252638461,
10 ^        -3 x  8.3047820237841159,
10 ^        -1 x -3.5891571252638461,
10 ^        -1 x -3.3872609407083855,
10 ^        -3 x  3.4487300500062693,
10 ^        -1 x -3.3872609407083855,
10 ^        -1 x -3.1522345372180066,
10 ^        -3 x -3.5343274337169969,
10 ^        -1 x -3.1522345372180066,
10 ^        -1 x -2.8830376129893635,
10 ^        -2 x -1.2600416734011361,
10 ^        -1 x -2.8830376129893635,
10 ^        -1 x -3.3693144402667340,
10 ^        -2 x -5.4287853300159798,
10 ^        -1 x -3.3693144402667340,
10 ^        -1 x -3.1599287609842575,
10 ^        -1 x -1.2317847825324033,
10 ^        -1 x -3.1599287609842575,
10 ^        -1 x -2.9517644214422450,
10 ^        -1 x -1.9120634695544133,
10 ^        -1 x -2.9517644214422450,
10 ^        -1 x -2.7432314204124395,
10 ^        -1 x -2.5893654703974088,
10 ^        -1 x -2.7432314204124395,
10 ^        -1 x -2.5342935985570332,
10 ^        -1 x -3.2648830684109146,
10 ^        -1 x -2.5342935985570332,
10 ^        -1 x -2.3249736028140576,
10 ^        -1 x -3.9391778027473914,
10 ^        -1 x -2.3249736028140576,
10 ^        -1 x -2.1152893195021526,
10 ^        -1 x -4.6125405448864705,
10 ^        -1 x -2.1152893195021526,
10 ^        -1 x -1.9052625306005360,
10 ^        -1 x -5.2851358101741367,
10 ^        -1 x -1.9052625306005360,
10 ^        -1 x -1.6949206175835128,
10 ^        -1 x -5.9570656798591677,
10 ^        -1 x -1.6949206175835128,
10 ^        -1 x -1.4842950344567612,
10 ^        -1 x -6.6284001681882561,
10 ^        -1 x -1.4842950344567612,
10 ^        -1 x -1.2734190656870355,
10 ^        -1 x -7.2991923707132057,
10 ^        -1 x -1.2734190656870355,
10 ^        -1 x -1.0623258086562407,
10 ^        -1 x -7.9694861571221279,
10 ^        -1 x -1.0623258086562407,
10 ^        -2 x -8.5104668067134885,
10 ^        -1 x -8.6393200324206603,
10 ^        -2 x -8.5104668067134885,
10 ^        -2 x -6.3961047976960136,
10 ^        -1 x -9.3087290029595742,
10 ^        -2 x -6.3961047976960136,
10 ^        -2 x -4.2804291388901093,
10 ^        -1 x -9.9777454247396555,
10 ^        -2 x -4.2804291388901093,
10 ^        -2 x -2.1636647691828734,
10 ^         0 x -1.0646399360697259,
10 ^        -2 x -2.1636647691828734,
10 ^        -4 x -4.6005544768175636,
10 ^         0 x -1.1314718725112408,
10 ^        -4 x -4.6005544768175636,
10 ^        -2 x  2.0723833592689209,
10 ^         0 x -1.1982729354680937,
10 ^        -2 x  2.0723833592689209,
10 ^        -2 x  4.1913623987089383,
10 ^         0 x -1.2650455070008373,
10 ^        -2 x  4.1913623987089383,
10 ^        -2 x  6.3108144246920330,
10 ^         0 x -1.3317917751655831,
10 ^        -2 x  6.3108144246920330,
10 ^        -2 x  8.4306415455607428,
10 ^         0 x -1.3985137435620354,
10 ^        -2 x  8.4306415455607428,
10 ^        -1 x  1.0550762240039652,
10 ^         0 x -1.4652132424915598,
10 ^        -1 x  1.0550762240039652,
10 ^        -1 x  1.2671108790665632,
10 ^         0 x -1.5318919411327754,
10 ^        -1 x  1.2671108790665632,
10 ^        -1 x  1.4791625053845362,
10 ^         0 x -1.5985513601448958,
10 ^        -1 x  1.4791625053845362,
10 ^        -1 x  1.6912264552935930,
10 ^         0 x -1.6651928842146241,
10 ^        -1 x  1.6912264552935930,
10 ^        -1 x  1.9032988865503961,
10 ^         0 x -1.7318177741923629,
10 ^        -1 x  1.9032988865503961,
10 ^        -1 x  2.1153766269803038,
10 ^         0 x -1.7984271785830975,
10 ^        -1 x  2.1153766269803038,
10 ^        -1 x  2.3274570614716104,
10 ^         0 x -1.8650221442542909,
10 ^        -1 x  2.3274570614716104,
10 ^        -1 x  2.5395380379484429,
10 ^         0 x -1.9316036262959125,
10 ^        -1 x  2.5395380379484429,
10 ^        -1 x  2.7516177892969662,
10 ^         0 x -1.9981724970191915,
10 ^        -1 x  2.7516177892969662,
10 ^        -1 x  2.9636948686074474,
10 ^         0 x -2.0647295541150958,
10 ^        -1 x  2.9636948686074474,
10 ^        -1 x  3.1757680954781652,
10 ^         0 x -2.1312755280150546,
10 ^        -1 x  3.1757680954781652,
10 ^        -1 x  3.3878365114807371,
10 ^         0 x -2.1978110885086546,
10 ^        -1 x  3.3878365114807371,
10 ^        -1 x  3.5998993431994064,
10 ^         0 x -2.2643368506787580,
10 ^        -1 x  3.5998993431994064,
10 ^        -1 x  3.8119559715266548,
10 ^         0 x -2.3308533802158559,
10 ^        -1 x  3.8119559715266548,
10 ^        -1 x  4.0240059061261070,
10 ^         0 x -2.3973611981720336,
10 ^        -1 x  4.0240059061261070,
10 ^        -1 x  4.2360487641650431,
10 ^         0 x -2.4638607852117908,
10 ^        -1 x  4.2360487641650431,
10 ^        -1 x  4.4480842525777018,
10 ^         0 x -2.5303525854128878,
10 ^        -1 x  4.4480842525777018,
10 ^        -1 x  4.6601121532517068,
10 ^         0 x -2.5968370096658952,
10 ^        -1 x  4.6601121532517068,
10 ^        -1 x  4.8721323106378146,
10 ^         0 x -2.6633144387165435,
10 ^        -1 x  4.8721323106378146,
10 ^        -1 x  5.0841446213716936,
10 ^         0 x -2.7297852258905148,
10 ^        -1 x  5.0841446213716936,
10 ^        -1 x  5.2961490255689704,
10 ^         0 x -2.7962496995361081,
10 ^        -1 x  5.2961490255689704,
10 ^        -1 x  5.5081454995141915,
10 ^         0 x -2.8627081652163198,
10 ^        -1 x  5.5081454995141915,
10 ^        -1 x  5.7201340495130081,
10 ^         0 x -2.9291609076783324,
10 ^        -1 x  5.7201340495130081,
10 ^        -1 x  5.9321147067167807,
10 ^         0 x -2.9956081926252013,
10 ^        -1 x  5.9321147067167807,
10 ^        -1 x  6.1440875227615180,
10 ^         0 x -3.0620502683116668,
10 ^        -1 x  6.1440875227615180,
10 ^        -1 x  6.3560525660899452,
10 ^         0 x -3.1284873669834641,
10 ^        -1 x  6.3560525660899452,
10 ^        -1 x  6.5680099188476008,
10 ^         0 x -3.1949197061772458,
10 ^        -1 x  6.5680099188476008,
10 ^        -1 x  6.7799596742620770,
10 ^         0 x -3.2613474898962316,
10 ^        -1 x  6.7799596742620770,
10 ^        -1 x  6.9919019344295475,
10 ^         0 x -3.3277709096749378,
10 ^        -1 x  6.9919019344295475,
10 ^        -1 x  7.2038368084451538,
10 ^         0 x -3.3941901455447903,
10 ^        -1 x  7.2038368084451538,
10 ^        -1 x  7.4157644108241128,
10 ^         0 x -3.4606053669110573,
10 ^        -1 x  7.4157644108241128,
10 ^        -1 x  7.6276848601689492,
10 ^         0 x -3.5270167333503406,
10 ^        -1 x  7.6276848601689492,
10 ^        -1 x  7.8395982780453584,
10 ^         0 x -3.5934243953368094,
10 ^        -1 x  7.8395982780453584,
10 ^        -1 x  8.0515047880351169,
10 ^         0 x -3.6598284949044346,
10 ^        -1 x  8.0515047880351169,
10 ^        -1 x  8.2634045149393998,
10 ^         0 x -3.7262291662516647,
10 ^        -1 x  8.2634045149393998,
10 ^        -1 x  8.4752975841099865,
10 ^         0 x -3.7926265362942693,
10 ^        -1 x  8.4752975841099865,
10 ^        -1 x  8.6871841208892989,
10 ^         0 x -3.8590207251714442,
10 ^        -1 x  8.6871841208892989,
