10 ^        -3 x -1.0654614815466496,
10 ^        -3 x -2.1307967723575428,
10 ^        -3 x -3.1958796376767051,
10 ^        -3 x -4.2605837564389198,
10 ^        -3 x -5.3247826779894403,
10 ^        -3 x -6.3883497786515986,
10 ^        -3 x -7.4511582180909903,
10 ^        -3 x -8.5130808954243698,
10 ^        -3 x -9.5739904050207182,
10 ^        -2 x -1.0633758991941118,
10 ^        -2 x -1.1692258506963110,
10 ^        -2 x -1.2749360361134079,
10 ^        -2 x -1.3804935479796942,
10 ^        -2 x -1.4858854256029992,
10 ^        -2 x -1.5910986503441114,
10 ^        -2 x -1.6961201408254818,
10 ^        -2 x -1.8009367480628584,
10 ^        -2 x -1.9055352505132811,
10 ^        -2 x -2.0099023490326307,
10 ^        -2 x -2.1140246617356675,
10 ^        -2 x -2.2178887187512106,
10 ^        -2 x -2.3214809568648020,
10 ^        -2 x -2.4247877140408687,
10 ^        -2 x -2.5277952238160308,
10 ^        -2 x -2.6304896095548148,
10 ^        -2 x -2.7328568785586061,
10 ^        -2 x -2.8348829160182180,
10 ^        -2 x -2.9365534787999565,
10 ^        -2 x -3.0378541890545277,
10 ^        -2 x -3.1387705276375536,
10 ^        -2 x -3.2392878273298398,
10 ^        -2 x -3.3393912658448595,
10 ^        -2 x -3.4390658586101926,
10 ^        -2 x -3.5382964513088666,
10 ^        -2 x -3.6370677121656947,
10 ^        -2 x -3.7353641239627835,
10 ^        -2 x -3.8331699757673840,
10 ^        -2 x -3.9304693543541809,
10 ^        -2 x -4.0272461353029416,
10 ^        -2 x -4.1234839737511802,
10 ^        -2 x -4.2191662947801146,
10 ^        -2 x -4.3142762834107030,
10 ^        -2 x -4.4087968741849220,
10 ^        -2 x -4.5027107403056900,
10 ^        -2 x -4.5960002823069186,
10 ^        -2 x -4.6886476162230918,
10 ^        -2 x -4.7806345612254964,
10 ^        -2 x -4.8719426266897490,
10 ^        -2 x -4.9625529986565591,
10 ^        -2 x -5.0524465256447104,
10 ^        -2 x -5.1416037037720080,
10 ^        -2 x -5.2300046611364014,
10 ^        -2 x -5.3176291414056091,
10 ^        -2 x -5.4044564865593184,
10 ^        -2 x -5.4904656187233535,
10 ^        -2 x -5.5756350210300675,
10 ^        -2 x -5.6599427174335478,
10 ^        -2 x -5.7433662514019897,
10 ^        -2 x -5.8258826634027002,
10 ^        -2 x -5.9074684670875850,
10 ^        -2 x -5.9880996240785480,
10 ^        -2 x -6.0677515172428965,
10 ^        -2 x -6.1463989223384900,
10 ^        -2 x -6.2240159778968552,
10 ^        -2 x -6.3005761531996814,
10 ^        -2 x -6.3760522141898289,
10 ^        -2 x -6.4504161871420374,
10 ^        -2 x -6.5236393199006958,
10 ^        -2 x -6.5956920404720624,
10 ^        -2 x -6.6665439127359170,
10 ^        -2 x -6.7361635890164427,
10 ^        -2 x -6.8045187592237672,
10 ^        -2 x -6.8715760962456008,
10 ^        -2 x -6.9373011972322314,
10 ^        -2 x -7.0016585203771684,
10 ^        -2 x -7.0646113167492216,
10 ^        -2 x -7.1261215566789045,
10 ^        -2 x -7.1861498501417517,
10 ^        -2 x -7.2446553605122337,
10 ^        -2 x -7.3015957109830399,
10 ^        -2 x -7.3569268828538948,
10 ^        -2 x -7.4106031047897737,
10 ^        -2 x -7.4625767320280173,
10 ^        -2 x -7.5127981143745377,
10 ^        -2 x -7.5612154516676324,
10 ^        -2 x -7.6077746351997174,
10 ^        -2 x -7.6524190733675384,
