10 ^        -1 x  2.9780430447809328,
10 ^        -1 x  2.4857502464229930,
10 ^        -1 x  1.9941841249149410,
10 ^        -1 x  1.5032976755732763,
10 ^        -1 x  1.0130443413899523,
10 ^        -2 x  5.2337798604215137,
10 ^        -3 x  3.4252867522993496,
10 ^        -2 x -4.5437638764629026,
10 ^        -2 x -9.4255480966064561,
10 ^        -1 x -1.4303271101684372,
10 ^        -1 x -1.9177377065368075,
10 ^        -1 x -2.4048307456790801,
10 ^        -1 x -2.8916501274769975,
10 ^        -1 x -3.3782395278295249,
10 ^        -1 x -3.8646424213589873,
10 ^        -1 x -4.3509021038044110,
10 ^        -1 x -4.8370617141311305,
10 ^        -1 x -5.3231642563849771,
10 ^        -1 x -5.8092526213186929,
10 ^        -1 x -6.2953696078176108,
10 ^        -1 x -6.7815579441510982,
10 ^        -1 x -7.2678603090757852,
10 ^        -1 x -7.7543193528161798,
10 ^        -1 x -8.2409777179479156,
10 ^        -1 x -8.7278780602085760,
10 ^        -1 x -9.2150630692607934,
10 ^        -1 x -9.7025754894321367,
10 ^         0 x -1.0190458140456162,
10 ^         0 x -1.0678753938238926,
10 ^         0 x -1.1167505915675235,
10 ^         0 x -1.1656757243538920,
10 ^         0 x -1.2146551251471537,
10 ^         0 x -1.2636931449093996,
10 ^         0 x -1.3127941547265827,
10 ^         0 x -1.3619625479517050,
10 ^         0 x -1.4112027423677895,
10 ^         0 x -1.4605191823731993,
10 ^         0 x -1.5099163411919080,
10 ^         0 x -1.5593987231113720,
10 ^         0 x -1.6089708657507123,
10 ^         0 x -1.6586373423619707,
10 ^         0 x -1.7084027641672769,
10 ^         0 x -1.7582717827348339,
10 ^         0 x -1.8082490923967131,
10 ^         0 x -1.8583394327115408,
10 ^         0 x -1.9085475909752538,
10 ^         0 x -1.9588784047832099,
10 ^         0 x -2.0093367646470553,
10 ^         0 x -2.0599276166698738,
10 ^         0 x -2.1106559652832819,
10 ^         0 x -2.1615268760502785,
10 ^         0 x -2.2125454785378163,
10 ^         0 x -2.2637169692632360,
10 ^         0 x -2.3150466147188857,
10 ^         0 x -2.3665397544794506,
10 ^         0 x -2.4182018043967324,
10 ^         0 x -2.4700382598868491,
10 ^         0 x -2.5220546993150807,
10 ^         0 x -2.5742567874838537,
10 ^         0 x -2.6266502792296538,
10 ^         0 x -2.6792410231349729,
10 ^         0 x -2.7320349653617401,
10 ^         0 x -2.7850381536130591,
10 ^         0 x -2.8382567412304799,
10 ^         0 x -2.8916969914344713,
10 ^         0 x -2.9453652817162388,
10 ^         0 x -2.9992681083895521,
10 ^         0 x -3.0534120913118163,
10 ^         0 x -3.1078039787842379,
10 ^         0 x -3.1624506526416175,
10 ^         0 x -3.2173591335430427,
10 ^         0 x -3.2725365864755711,
10 ^         0 x -3.3279903264838907,
10 ^         0 x -3.3837278246399329,
10 ^         0 x -3.4397567142675057,
10 ^         0 x -3.4960847974382206,
10 ^         0 x -3.5527200517563253,
10 ^         0 x -3.6096706374515435,
10 ^         0 x -3.6669449048006742,
10 ^         0 x -3.7245514019005552,
10 ^         0 x -3.7824988828170599,
10 ^         0 x -3.8407963161371163,
10 ^         0 x -3.8994528939533421,
10 ^         0 x -3.9584780413138295,
10 ^         0 x -4.0178814261729318,
10 ^         0 x -4.0776729698826668,
10 ^         0 x -4.1378628582686294,
10 ^         0 x -4.1984615533391733,
10 ^         0 x -4.2594798056821936,
10 ^         0 x -4.3209286676102210,
10 ^         0 x -4.3828195071218766,
10 ^         0 x -4.4451640227561957,
10 ^         0 x -4.5079742594261178,
10 ^         0 x -4.5712626253288039,
10 ^         0 x -4.6350419100436690,
10 ^         0 x -4.6993253039444846,
10 ^         0 x -4.7641264190700392,
10 ^         0 x -4.8294593116191902,
10 ^         0 x -4.8953385062613678,
10 ^         0 x -4.9617790224835155,
10 ^         0 x -5.0287964032300983,
10 ^         0 x -5.0964067461354647,
10 ^         0 x -5.1646267376991035,
10 ^         0 x -5.2334736908162399,
10 ^         0 x -5.3029655861513416,
10 ^         0 x -5.3731211179337695,
10 ^         0 x -5.4439597448672899,
10 ^         0 x -5.5155017469840216,
10 ^         0 x -5.5877682894459263,
10 ^         0 x -5.6607814945128328,
10 ^         0 x -5.7345645231681509,
10 ^         0 x -5.8091416682393821,
10 ^         0 x -5.8845384612942363,
10 ^         0 x -5.9607817961678745,
10 ^         0 x -6.0379000727293348,
10 ^         0 x -6.1159233654925745,
10 ^         0 x -6.1948836230174022,
10 ^         0 x -6.2748149058730185,
10 ^         0 x -6.3557536734726126,
10 ^         0 x -6.4377391336757009,
10 ^         0 x -6.5208136742482637,
10 ^         0 x -6.6050234029863270,
10 ^         0 x -6.6904188351273297,
10 ^         0 x -6.7770557854438683,
10 ^         0 x -6.8649965535417137,
10 ^         0 x -6.9543115452763262,
10 ^         0 x -7.0450815745496342,
10 ^         0 x -7.1374012942582804,
10 ^         0 x -7.2313846609509722,
10 ^         0 x -7.3271744812304955,
10 ^         0 x -7.4249612203329040,
10 ^         0 x -7.5250267483660263,
10 ^         0 x -7.6279403568749514,
10 ^         0 x -7.7333498634125588,
10 ^         0 x -7.8383413628003771,
10 ^         0 x -7.9409884565250016,
10 ^         0 x -8.0395134605085326,
10 ^         0 x -8.1324254143602702,
10 ^         0 x -8.2186068439403982,
10 ^         0 x -8.2973520031321571,
10 ^         0 x -8.3683557484913250,
10 ^         0 x -8.4316620205281919,
10 ^         0 x -8.4875875010002899,
10 ^         0 x -8.5366373430711095,
10 ^         0 x -8.5794266556282154,
10 ^         0 x -8.6166159890919063,
10 ^         0 x -8.6488637760824005,
10 ^         0 x -8.6767948934144585,
10 ^         0 x -8.7009825108144497,
10 ^         0 x -8.7219397997448928,
10 ^         0 x -8.7401183287439014,
10 ^         0 x -8.7559105935648786,
10 ^         0 x -8.7696548177458147,
10 ^         0 x -8.7816407612523987,
10 ^         0 x -8.7921157409619237,
10 ^         0 x -8.8012903993290488,
10 ^         0 x -8.8093439803746118,
10 ^         0 x -8.8164290132497890,
10 ^         0 x -8.8226753878722519,
10 ^         0 x -8.8281938537628529,
10 ^         0 x -8.8330789960557959,
