10 ^        -2 x -6.4504161871420374,
10 ^        -2 x -5.6181187761048269,
10 ^        -2 x -5.7369002990828671,
10 ^        -2 x -6.5236393199006958,
10 ^        -2 x -5.7369002990828671,
10 ^        -2 x -5.8576325410005692,
10 ^        -2 x -6.5956920404720624,
10 ^        -2 x -5.8576325410005692,
10 ^        -2 x -5.9803813970214023,
10 ^        -2 x -6.6665439127359170,
10 ^        -2 x -5.9803813970214023,
10 ^        -2 x -6.1052154392617372,
10 ^        -2 x -6.7361635890164427,
10 ^        -2 x -6.1052154392617372,
10 ^        -2 x -6.2322060724958685,
10 ^        -2 x -6.8045187592237672,
10 ^        -2 x -6.2322060724958685,
10 ^        -2 x -6.3614277011621707,
10 ^        -2 x -6.8715760962456008,
10 ^        -2 x -6.3614277011621707,
10 ^        -2 x -6.4929579086915431,
10 ^        -2 x -6.9373011972322314,
10 ^        -2 x -6.4929579086915431,
10 ^        -2 x -6.6268776502900282,
10 ^        -2 x -7.0016585203771684,
10 ^        -2 x -6.6268776502900282,
10 ^        -2 x -6.7632714604323806,
10 ^        -2 x -7.0646113167492216,
10 ^        -2 x -6.7632714604323806,
10 ^        -2 x -6.9022276764645105,
10 ^        -2 x -7.1261215566789045,
10 ^        -2 x -6.9022276764645105,
10 ^        -2 x -7.0438386798725791,
10 ^        -2 x -7.1861498501417517,
10 ^        -2 x -7.0438386798725791,
10 ^        -2 x -7.1882011569579628,
10 ^        -2 x -7.2446553605122337,
10 ^        -2 x -7.1882011569579628,
10 ^        -2 x -7.3354163808636969,
10 ^        -2 x -7.3015957109830399,
10 ^        -2 x -7.3354163808636969,
10 ^        -2 x -7.4855905171333554,
10 ^        -2 x -7.3569268828538948,
10 ^        -2 x -7.4855905171333554,
10 ^        -2 x -7.6388349552523224,
10 ^        -2 x -7.4106031047897737,
10 ^        -2 x -7.6388349552523224,
10 ^        -2 x -7.7952666689296536,
10 ^        -2 x -7.4625767320280173,
10 ^        -2 x -7.7952666689296536,
10 ^        -2 x -7.9550086082328771,
10 ^        -2 x -7.5127981143745377,
10 ^        -2 x -7.9550086082328771,
10 ^        -2 x -8.1181901270960653,
10 ^        -2 x -7.5612154516676324,
10 ^        -2 x -8.1181901270960653,
10 ^        -2 x -8.2849474501928644,
10 ^        -2 x -7.6077746351997174,
10 ^        -2 x -8.2849474501928644,
10 ^        -2 x -8.4554241837123347,
10 ^        -2 x -7.6524190733675384,
10 ^        -2 x -8.4554241837123347,
10 ^        -2 x -8.6297718752102538,
10 ^        -2 x -7.6950894995639908,
10 ^        -2 x -8.6297718752102538,
10 ^        -2 x -8.8081506284487325,
10 ^        -2 x -7.7357237600221159,
10 ^        -2 x -8.8081506284487325,
10 ^        -2 x -8.9907297800029673,
10 ^        -2 x -7.7742565789649759,
10 ^        -2 x -8.9907297800029673,
10 ^        -2 x -9.1776886454306383,
10 ^        -2 x -7.8106192979926586,
10 ^        -2 x -9.1776886454306383,
10 ^        -2 x -9.3692173439974460,
10 ^        -2 x -7.8447395861356574,
10 ^        -2 x -9.3692173439974460,
10 ^        -2 x -9.5655177123693211,
10 ^        -2 x -7.8765411164049481,
10 ^        -2 x -9.5655177123693211,
10 ^        -2 x -9.7668043193647123,
10 ^        -2 x -7.9059432039515168,
10 ^        -2 x -9.7668043193647123,
10 ^        -2 x -9.9733055958673613,
10 ^        -2 x -7.9328604000846172,
10 ^        -2 x -9.9733055958673613,
10 ^        -1 x -1.0185265096404131,
10 ^        -2 x -7.9572020353541539,
10 ^        -1 x -1.0185265096404131,
10 ^        -1 x -1.0402942911785749,
10 ^        -2 x -7.9788717036344951,
10 ^        -1 x -1.0402942911785749,
10 ^        -1 x -1.0626617255707342,
10 ^        -2 x -7.9977666775986493,
10 ^        -1 x -1.0626617255707342,
10 ^        -1 x -1.0856586252459040,
10 ^        -2 x -8.0137772440709617,
10 ^        -1 x -1.0856586252459040,
10 ^        -1 x -1.1093169958095495,
10 ^        -2 x -8.0267859453997641,
10 ^        -1 x -1.1093169958095495,
10 ^        -1 x -1.1336712653803646,
10 ^        -2 x -8.0366667100766761,
10 ^        -1 x -1.1336712653803646,
10 ^        -1 x -1.1587585458111506,
10 ^        -2 x -8.0432838521858808,
10 ^        -1 x -1.1587585458111506,
10 ^        -1 x -1.1846189314418795,
10 ^        -2 x -8.0464909146816760,
10 ^        -1 x -1.1846189314418795,
10 ^        -1 x -1.2112958422660442,
10 ^        -2 x -8.0461293256809806,
10 ^        -1 x -1.2112958422660442,
10 ^        -1 x -1.2388364199480917,
10 ^        -2 x -8.0420268295345783,
10 ^        -1 x -1.2388364199480917,
10 ^        -1 x -1.2672919871103942,
10 ^        -2 x -8.0339956448823084,
10 ^        -1 x -1.2672919871103942,
10 ^        -1 x -1.2967185828493400,
10 ^        -2 x -8.0218302894808553,
10 ^        -1 x -1.2967185828493400,
10 ^        -1 x -1.3271775907294608,
10 ^        -2 x -8.0053049953121728,
10 ^        -1 x -1.3271775907294608,
10 ^        -1 x -1.3587364798032285,
10 ^        -2 x -7.9841706159178385,
10 ^        -1 x -1.3587364798032285,
10 ^        -1 x -1.3914696848800897,
10 ^        -2 x -7.9581508990351648,
10 ^        -1 x -1.3914696848800897,
10 ^        -1 x -1.4254596598463732,
10 ^        -2 x -7.9269379585040008,
10 ^        -1 x -1.4254596598463732,
10 ^        -1 x -1.4607981480777335,
10 ^        -2 x -7.8901867257626730,
10 ^        -1 x -1.4607981480777335,
10 ^        -1 x -1.4975877280048305,
10 ^        -2 x -7.8475080866269893,
10 ^        -1 x -1.4975877280048305,
10 ^        -1 x -1.5359437113609179,
10 ^        -2 x -7.7984603036743263,
10 ^        -1 x -1.5359437113609179,
10 ^        -1 x -1.5759964990997134,
10 ^        -2 x -7.7425381732926891,
10 ^        -1 x -1.5759964990997134,
10 ^        -1 x -1.6178945393736942,
10 ^        -2 x -7.6791591453392426,
10 ^        -1 x -1.6178945393736942,
10 ^        -1 x -1.6618080895811864,
10 ^        -2 x -7.6076453035704484,
10 ^        -1 x -1.6618080895811864,
10 ^        -1 x -1.7079340705377471,
10 ^        -2 x -7.5271996020470442,
10 ^        -1 x -1.7079340705377471,
10 ^        -1 x -1.7565024323840212,
10 ^        -2 x -7.4368739662411693,
10 ^        -1 x -1.7565024323840212,
10 ^        -1 x -1.8077846583594712,
10 ^        -2 x -7.3355256026735683,
10 ^        -1 x -1.8077846583594712,
10 ^        -1 x -1.8621053666006755,
10 ^        -2 x -7.2217557605596758,
10 ^        -1 x -1.8621053666006755,
10 ^        -1 x -1.9198585291571168,
10 ^        -2 x -7.0938215715348154,
10 ^        -1 x -1.9198585291571168,
10 ^        -1 x -1.9815308005619367,
10 ^        -2 x -6.9495050944800143,
10 ^        -1 x -1.9815308005619367,
10 ^        -1 x -2.0477362217287550,
10 ^        -2 x -6.7859114250793839,
10 ^        -1 x -2.0477362217287550,
10 ^        -1 x -2.1192699761517562,
10 ^        -2 x -6.5991431789091027,
10 ^        -1 x -2.1192699761517562,
10 ^        -1 x -2.1971958741832444,
10 ^        -2 x -6.3837459402459376,
10 ^        -1 x -2.1971958741832444,
10 ^        -1 x -2.2829977685985290,
10 ^        -2 x -6.1316958895820476,
10 ^        -1 x -2.2829977685985290,
10 ^        -1 x -2.3788630224533920,
10 ^        -2 x -5.8303793309116910,
10 ^        -1 x -2.3788630224533920,
10 ^        -1 x -2.4882702758174394,
10 ^        -2 x -5.4580547013940664,
10 ^        -1 x -2.4882702758174394,
10 ^        -1 x -2.6173791354401544,
10 ^        -2 x -4.9719221980882687,
10 ^        -1 x -2.6173791354401544,
10 ^        -1 x -2.7786509562584418,
10 ^        -2 x -4.2723044573530485,
10 ^        -1 x -2.7786509562584418,
10 ^        -1 x -2.9731050297348816,
10 ^        -2 x -3.3635987768737008,
10 ^        -1 x -2.9731050297348816,
10 ^        -1 x -2.4110710134208447,
10 ^        -3 x  8.0803244401279675,
10 ^        -1 x -2.4110710134208447,
10 ^        -1 x -2.5436526663126651,
10 ^        -2 x  7.7008142632251967,
10 ^        -1 x -2.5436526663126651,
10 ^        -1 x -2.6739551974079001,
10 ^        -1 x  1.4508004851839149,
10 ^        -1 x -2.6739551974079001,
10 ^        -1 x -2.8035826117584157,
10 ^        -1 x  2.1286081302546769,
10 ^        -1 x -2.8035826117584157,
10 ^        -1 x -2.9326040232935401,
10 ^        -1 x  2.8046988234087888,
10 ^        -1 x -2.9326040232935401,
10 ^        -1 x -3.0610464173643747,
10 ^        -1 x  3.4796405993539094,
10 ^        -1 x -3.0610464173643747,
10 ^        -1 x -3.1889547893804762,
10 ^        -1 x  4.1537332998180676,
10 ^        -1 x -3.1889547893804762,
10 ^        -1 x -3.3163794130347946,
10 ^        -1 x  4.8271508512467542,
10 ^        -1 x -3.3163794130347946,
10 ^        -1 x -3.4433699341298668,
10 ^        -1 x  5.5000034444162356,
10 ^        -1 x -3.4433699341298668,
10 ^        -1 x -3.5699730446832088,
10 ^        -1 x  6.1723667428255188,
10 ^        -1 x -3.5699730446832088,
10 ^        -1 x -3.6962315616620861,
10 ^        -1 x  6.8442965231133825,
10 ^        -1 x -3.6962315616620861,
10 ^        -1 x -3.8221841324886617,
10 ^        -1 x  7.5158364064540068,
10 ^        -1 x -3.8221841324886617,
10 ^        -1 x -3.9478652648382451,
10 ^        -1 x  8.1870221198462945,
10 ^        -1 x -3.9478652648382451,
10 ^        -1 x -4.0733055357705964,
10 ^        -1 x  8.8578839371636409,
10 ^        -1 x -4.0733055357705964,
10 ^        -1 x -4.1985318964535547,
10 ^        -1 x  9.5284481334470054,
10 ^        -1 x -4.1985318964535547,
10 ^        -1 x -4.3235680194504777,
10 ^         0 x  1.0198737889899171,
10 ^        -1 x -4.3235680194504777,
10 ^        -1 x -4.4484346546211274,
10 ^         0 x  1.0868773885653736,
10 ^        -1 x -4.4484346546211274,
10 ^        -1 x -4.5731499727360251,
10 ^         0 x  1.1538574706366575,
10 ^        -1 x -4.5731499727360251,
10 ^        -1 x -4.6977298849478048,
10 ^         0 x  1.2208157142447844,
10 ^        -1 x -4.6977298849478048,
10 ^        -1 x -4.8221883323745838,
10 ^         0 x  1.2877536418308597,
10 ^        -1 x -4.8221883323745838,
10 ^        -1 x -4.9465375440092157,
10 ^         0 x  1.3546726376496629,
10 ^        -1 x -4.9465375440092157,
10 ^        -1 x -5.0707882635920664,
10 ^         0 x  1.4215739630761512,
10 ^        -1 x -5.0707882635920664,
10 ^        -1 x -5.1949499474541934,
10 ^         0 x  1.4884587696515330,
10 ^        -1 x -5.1949499474541934,
10 ^        -1 x -5.3190309360108123,
10 ^         0 x  1.5553281103969948,
10 ^        -1 x -5.3190309360108123,
10 ^        -1 x -5.4430386018177364,
10 ^         0 x  1.6221829497391319,
10 ^        -1 x -5.4430386018177364,
10 ^        -1 x -5.5669794770722276,
10 ^         0 x  1.6890241722832186,
10 ^        -1 x -5.5669794770722276,
10 ^        -1 x -5.6908593632614364,
10 ^         0 x  1.7558525906057604,
10 ^        -1 x -5.6908593632614364,
10 ^        -1 x -5.8146834254114952,
10 ^         0 x  1.8226689521977276,
10 ^        -1 x -5.8146834254114952,
10 ^        -1 x -5.9384562731147931,
10 ^         0 x  1.8894739456639685,
10 ^        -1 x -5.9384562731147931,
10 ^        -1 x -6.0621820302393607,
10 ^         0 x  1.9562682062666206,
10 ^        -1 x -6.0621820302393607,
10 ^        -1 x -6.1858643949676222,
10 ^         0 x  2.0230523208875105,
10 ^        -1 x -6.1858643949676222,
10 ^        -1 x -6.3095066915792614,
10 ^         0 x  2.0898268324746712,
10 ^        -1 x -6.3095066915792614,
10 ^        -1 x -6.4331119151871096,
10 ^         0 x  2.1565922440301397,
10 ^        -1 x -6.4331119151871096,
10 ^        -1 x -6.5566827704555783,
10 ^         0 x  2.2233490221895048,
10 ^        -1 x -6.5566827704555783,
10 ^        -1 x -6.6802217051765282,
10 ^         0 x  2.2900976004379209,
10 ^        -1 x -6.6802217051765282,
10 ^        -1 x -6.8037309394451915,
10 ^         0 x  2.3568383820022572,
10 ^        -1 x -6.8037309394451915,
10 ^        -1 x -6.9272124910662133,
10 ^         0 x  2.4235717424546084,
10 ^        -1 x -6.9272124910662133,
10 ^        -1 x -7.0506681977244674,
10 ^         0 x  2.4902980320584375,
10 ^        -1 x -7.0506681977244674,
10 ^        -1 x -7.1740997363745952,
10 ^         0 x  2.5570175778851148,
10 ^        -1 x -7.1740997363745952,
10 ^        -1 x -7.2975086402350614,
10 ^         0 x  2.6237306857254960,
10 ^        -1 x -7.2975086402350614,
10 ^        -1 x -7.4208963137149866,
10 ^         0 x  2.6904376418184086,
10 ^        -1 x -7.4208963137149866,
10 ^        -1 x -7.5442640455534613,
10 ^         0 x  2.7571387144154557,
10 ^        -1 x -7.5442640455534613,
10 ^        -1 x -7.6676130204100490,
10 ^         0 x  2.8238341551993607,
10 ^        -1 x -7.6676130204100490,
10 ^        -1 x -7.7909443291105413,
10 ^         0 x  2.8905242005711463,
10 ^        -1 x -7.7909443291105413,
10 ^        -1 x -7.9142589777227312,
10 ^         0 x  2.9572090728197251,
10 ^        -1 x -7.9142589777227312,
10 ^        -1 x -8.0375578956121517,
10 ^         0 x  3.0238889811859661,
10 ^        -1 x -8.0375578956121517,
10 ^        -1 x -8.1608419426066852,
10 ^         0 x  3.0905641228319642,
10 ^        -1 x -8.1608419426066852,
10 ^        -1 x -8.2841119153810706,
10 ^         0 x  3.1572346837250495,
10 ^        -1 x -8.2841119153810706,
10 ^        -1 x -8.4073685531571274,
10 ^         0 x  3.2239008394450334,
10 ^        -1 x -8.4073685531571274,
10 ^        -1 x -8.5306125428025531,
10 ^         0 x  3.2905627559222575,
10 ^        -1 x -8.5306125428025531,
10 ^        -1 x -8.6538445234000825,
10 ^         0 x  3.3572205901131934,
10 ^        -1 x -8.6538445234000825,
10 ^        -1 x -8.7770650903493299,
10 ^         0 x  3.4238744906196208,
10 ^        -1 x -8.7770650903493299,
10 ^        -1 x -8.9002747990555227,
10 ^         0 x  3.4905245982567636,
10 ^        -1 x -8.9002747990555227,
10 ^        -1 x -9.0234741682523673,
10 ^         0 x  3.5571710465752014,
10 ^        -1 x -9.0234741682523673,
10 ^        -1 x -9.1466636830002994,
10 ^         0 x  3.6238139623408677,
10 ^        -1 x -9.1466636830002994,
10 ^        -1 x -9.2698437973962015,
10 ^         0 x  3.6904534659769981,
10 ^        -1 x -9.2698437973962015,
10 ^        -1 x -9.3930149370262161,
10 ^         0 x  3.7570896719714986,
10 ^        -1 x -9.3930149370262161,
10 ^        -1 x -9.5161775011894230,
10 ^         0 x  3.8237226892528484,
10 ^        -1 x -9.5161775011894230,
10 ^        -1 x -9.6393318649168052,
10 ^         0 x  3.8903526215373402,
10 ^        -1 x -9.6393318649168052,
10 ^        -1 x -9.7624783808070292,
10 ^         0 x  3.9569795676501801,
10 ^        -1 x -9.7624783808070292,
10 ^        -1 x -9.8856173806980350,
10 ^         0 x  4.0236036218227230,
10 ^        -1 x -9.8856173806980350,
10 ^         0 x -1.0008749177191235,
10 ^         0 x  4.0902248739678938,
10 ^         0 x -1.0008749177191235,
10 ^         0 x -1.0131874065043203,
10 ^         0 x  4.1568434099356507,
10 ^         0 x -1.0131874065043203,
10 ^         0 x -1.0254992322438039,
10 ^         0 x  4.2234593117501659,
10 ^         0 x -1.0254992322438039,
10 ^         0 x -1.0378104212152153,
10 ^         0 x  4.2900726578302426,
10 ^         0 x -1.0378104212152153,
10 ^         0 x -1.0501209982621896,
10 ^         0 x  4.3566835231943447,
10 ^         0 x -1.0501209982621896,
10 ^         0 x -1.0624309868923332,
10 ^         0 x  4.4232919796514880,
10 ^         0 x -1.0624309868923332,
10 ^         0 x -1.0747404093672470,
10 ^         0 x  4.4898980959791270,
10 ^         0 x -1.0747404093672470,
10 ^         0 x -1.0870492867853365,
10 ^         0 x  4.5565019380890684,
10 ^         0 x -1.0870492867853365,
10 ^         0 x -1.0993576391580743,
10 ^         0 x  4.6231035691823522,
10 ^         0 x -1.0993576391580743,
10 ^         0 x -1.1116654854803096,
10 ^         0 x  4.6897030498939529,
10 ^         0 x -1.1116654854803096,
10 ^         0 x -1.1239728437951609,
10 ^         0 x  4.7563004384280845,
10 ^         0 x -1.1239728437951609,
10 ^         0 x -1.1362797312539714,
10 ^         0 x  4.8228957906848193,
10 ^         0 x -1.1362797312539714,
10 ^         0 x -1.1485861641717604,
10 ^         0 x  4.8894891603786736,
10 ^         0 x -1.1485861641717604,
10 ^         0 x -1.1608921580785615,
10 ^         0 x  4.9560805991497552,
10 ^         0 x -1.1608921580785615,
10 ^         0 x -1.1731977277669983,
10 ^         0 x  5.0226701566680188,
10 ^         0 x -1.1731977277669983,
10 ^         0 x -1.1855028873364164,
10 ^         0 x  5.0892578807311289,
10 ^         0 x -1.1855028873364164,
10 ^         0 x -1.1978076502338599,
10 ^         0 x  5.1558438173563904,
10 ^         0 x -1.1978076502338599,
10 ^         0 x -1.2101120292921518,
10 ^         0 x  5.2224280108671660,
10 ^         0 x -1.2101120292921518,
10 ^         0 x -1.2224160367653167,
10 ^         0 x  5.2890105039741707,
10 ^         0 x -1.2224160367653167,
10 ^         0 x -1.2347196843615578,
10 ^         0 x  5.3555913378519971,
10 ^         0 x -1.2347196843615578,
10 ^         0 x -1.2470229832739857,
10 ^         0 x  5.4221705522112005,
10 ^         0 x -1.2470229832739857,
10 ^         0 x -1.2593259442092749,
10 ^         0 x  5.4887481853662474,
10 ^         0 x -1.2593259442092749,
10 ^         0 x -1.2716285774144104,
10 ^         0 x  5.5553242742996038,
10 ^         0 x -1.2716285774144104,
10 ^         0 x -1.2839308927016714,
10 ^         0 x  5.6218988547222231,
10 ^         0 x -1.2839308927016714,
10 ^         0 x -1.2962328994719872,
10 ^         0 x  5.6884719611306694,
10 ^         0 x -1.2962328994719872,
10 ^         0 x -1.3085346067367871,
10 ^         0 x  5.7550436268610979,
10 ^         0 x -1.3085346067367871,
10 ^         0 x -1.3208360231384584,
10 ^         0 x  5.8216138841402947,
10 ^         0 x -1.3208360231384584,
10 ^         0 x -1.3331371569695139,
10 ^         0 x  5.8881827641339642,
10 ^         0 x -1.3331371569695139,
10 ^         0 x -1.3454380161905639,
10 ^         0 x  5.9547502969924396,
10 ^         0 x -1.3454380161905639,
10 ^         0 x -1.3577386084471796,
10 ^         0 x  6.0213165118939784,
10 ^         0 x -1.3577386084471796,
10 ^         0 x -1.3700389410857261,
10 ^         0 x  6.0878814370857917,
10 ^         0 x -1.3700389410857261,
10 ^         0 x -1.3823390211682393,
10 ^         0 x  6.1544450999229491,
10 ^         0 x -1.3823390211682393,
10 ^         0 x -1.3946388554864134,
10 ^         0 x  6.2210075269052871,
10 ^         0 x -1.3946388554864134,
10 ^         0 x -1.4069384505747598,
10 ^         0 x  6.2875687437124425,
10 ^         0 x -1.4069384505747598,
10 ^         0 x -1.4192378127229962,
10 ^         0 x  6.3541287752371234,
10 ^         0 x -1.4192378127229962,
10 ^         0 x -1.4315369479877167,
10 ^         0 x  6.4206876456167211,
10 ^         0 x -1.4315369479877167,
10 ^         0 x -1.4438358622033917,
10 ^         0 x  6.4872453782633624,
10 ^         0 x -1.4438358622033917,
10 ^         0 x -1.4561345609927435,
10 ^         0 x  6.5538019958924907,
10 ^         0 x -1.4561345609927435,
10 ^         0 x -1.4684330497765372,
10 ^         0 x  6.6203575205500636,
10 ^         0 x -1.4684330497765372,
10 ^         0 x -1.4807313337828260,
10 ^         0 x  6.6869119736384434,
10 ^         0 x -1.4807313337828260,
10 ^         0 x -1.4930294180556868,
10 ^         0 x  6.7534653759410567,
10 ^         0 x -1.4930294180556868,
10 ^         0 x -1.5053273074634776,
10 ^         0 x  6.8200177476458914,
10 ^         0 x -1.5053273074634776,
10 ^         0 x -1.5176250067066482,
10 ^         0 x  6.8865691083678949,
10 ^         0 x -1.5176250067066482,
